id,수온,염분,용존무기질,암모니아성,아질산성질,수소이온농,부유물질 ,규산염,화학적산소,투명도,질소,질산성질소,인산염인,클로로필,용존산소,총인,자갈,모래,실트,점토,평균,분급,IL,AVS,TOC,출현 종수,서식밀도,생체량,다양도,ISEP,target
2074,27.626106,32.468484,50.442226,13.105342,5.1221688,8.1214986,18.086566,255.38401,1.8557271,2.4805452,254.97753,31.808615,12.899987,5.1265584,7.3677145,36.876227,1.7581245,29.877239,49.571354,18.792718,5.2076997,2.226485,3.9764376,0.02998034,0.47555584,11,708,395.63025,1.7832318,3.1308308,0
2075,27.5570275,32.4736265,47.381836,9.7137806,5.0704833,8.0632501,18.332697,237.43043,1.73148815,2.67842965,245.490055,32.0698065,11.6623045,4.902185,7.4568217,33.2861585,2.52304855,38.351411,42.6971385,16.514791,4.7254297,2.1400698,3.53321065,0.027935215,0.429809675,11,715,262.21535,1.78550805,3.78602585,0
2076,27.494961,32.487412,40.58424,6.4608118,4.5211535,7.99397,17.917677,214.22324,1.6329708,2.8529688,234.64801,29.28574,10.502669,4.7891256,7.4690566,30.609286,2.9033603,39.530498,40.845738,16.668544,4.6393589,2.2120574,3.4250299,0.0328287,0.42880683,11,730,218.47135,1.8101877,3.9884539,0
2077,27.4667235,32.485764,32.1843955,4.5422033,3.6275958,7.95076155,17.769512,195.87393,1.58867525,2.97913155,226.56645,23.649824,9.7455078,4.7475549,7.4552081,29.212538,2.8357452,30.231862,47.5052565,19.426069,5.172949,2.3944057,3.6667947,0.04862372,0.47984449,11,715,224.701565,1.81326745,3.91978,0
2078,27.443142,32.452374,26.870923,4.0448367,3.0464491,7.9398914,24.000128,202.06115,1.6176613,3.0182548,223.26719,19.75779,9.6149466,4.6583755,7.5157376,29.339422,2.0173424,17.471474,58.025836,22.48442,5.9151595,2.5100784,3.8764216,0.08385851,0.54752288,11,648,244.69966,1.8269267,3.6047494,0
2079,27.422494,32.430064,30.7993055,5.114827,3.64263535,7.97744095,30.3613205,221.651845,1.66260835,2.89485525,231.861205,21.909374,10.2061945,4.65032565,7.6200527,30.3228865,0.8272739,6.12316795,68.6252095,23.9585205,6.53073855,2.5185373,3.8980698,0.107650425,0.59618653,10,501,279.74045,1.87102675,3.14940375,0
2080,27.389945,32.370378,42.857007,6.6642607,5.4023008,8.0334652,30.271325,250.14206,1.7483844,2.7166751,245.4699,30.918386,10.821579,4.661948,7.6565438,31.029375,1.2910849,8.5970175,63.726643,25.027199,6.6148139,2.6295614,4.1801988,0.09352862,0.60987581,10,527,254.43712,1.8009428,3.4555043,0
2081,27.358091,32.353798,62.3347475,8.4253779,8.6894761,8.1044496,28.600815,292.274415,1.87927395,2.4229489,266.9456,45.2083505,11.710795,4.45182275,7.6732719,31.5181075,3.1693396,17.261541,53.9221725,25.3671065,6.01673365,2.77484955,4.27010925,0.06610181,0.58386114,11,803,208.62993,1.73407005,4.0644115,0
2082,27.283173,32.294061,83.121947,9.2347581,12.359901,8.1345115,28.312902,338.44074,2.0024256,2.1021854,287.88846,61.41686,12.720739,4.1049135,7.6403497,31.751338,4.9849063,23.783419,46.764948,24.411288,5.4853446,2.8409233,4.1072469,0.04075706,0.55566349,12,1163,208.12685,1.7550118,4.1879301,0
2083,27.2350815,32.2730225,97.688955,9.87760385,14.9740165,8.1647844,28.2515835,367.107505,2.0885643,1.87386895,304.07796,72.6448745,13.294903,3.90355435,7.6481034,31.8079765,5.7788395,26.617708,42.883215,24.5520075,5.29319215,2.961272,4.0594192,0.02726729,0.57185461,14,1370,170.234205,1.8289635,4.3101484,0
2084,27.14528,32.200409,103.2496,11.375254,15.587948,8.191059,26.8037,365.19916,2.1504633,1.7833281,314.0864,76.288928,13.160153,3.9769825,7.8358162,31.789619,4.7775525,29.415661,40.056946,25.76417,5.2503752,3.0929177,4.0819341,0.01526965,0.63171565,16,1250,109.21638,2.0747249,4.2858986,0
2085,27.0554885,32.1842335,107.783575,13.7188795,15.844176,8.20654545,25.3682185,351.353555,2.188689,1.70952895,325.42095,79.1955465,12.8976405,4.17325085,8.122718,31.7355425,8.79948915,35.508385,32.0825735,21.785402,4.28876605,3.07382585,3.88312755,0.021654075,0.56140762,15,1521,149.5363,1.99579815,4.3304695,0
2086,26.845449,32.12599,116.06531,16.437619,16.399702,8.1930159,25.352952,349.80869,2.1979776,1.6242809,338.8748,83.037478,13.116862,4.1901412,8.3133318,31.766194,6.807639,26.013651,41.753626,25.02267,5.2614175,2.9583406,4.2326699,0.02506001,0.57073803,14,1957,156.88041,1.7479736,4.4878812,0
2087,26.7316145,32.107256,123.70983,17.8085795,17.4136605,8.16582575,25.7715385,350.41011,2.1978912,1.52731235,348.391955,88.525527,13.3121425,4.1951092,8.41430765,31.7855635,3.82100375,18.9044345,50.231934,27.1188605,5.95478255,2.7760193,4.4692934,0.01881269,0.58218704,14,1872,159.88069,1.70240225,4.3618517,0
2094,25.209822,31.734314,38.916302,4.5676164,6.3022256,8.2380659,9.1085428,83.742148,2.7659651,1.7383776,258.66266,27.93863,2.0052536,4.4720866,9.9083583,18.736818,1.5413557,14.195083,57.829073,26.424823,6.3581137,2.5247775,4.3613947,0.01172998,0.60789122,13,1308,139.54609,1.6804405,4.1859195,0
2095,25.5054535,31.694617,41.242921,4.9034271,6.47986745,8.26270065,9.00863525,93.0306775,2.7834095,1.7660152,267.94784,29.870594,2.76105435,4.4741081,9.899512,19.7161665,1.513706,14.0055615,58.1592725,26.412001,6.35455195,2.51814815,4.29258775,0.011005865,0.62512999,13,1306,139.66512,1.67296235,4.20911425,0
2096,25.72938,31.643992,53.671921,6.2435282,8.1956541,8.3308446,9.431838,133.79116,2.7466694,1.7782108,292.2977,39.395305,3.8135838,4.824881,9.7118179,22.599296,1.4218975,13.10452,58.796845,26.676385,6.4076668,2.5252914,4.259221,0.00989408,0.65344009,13,1313,139.55562,1.675912,4.2268037,0
2101,26.292399,31.4305065,62.808292,9.3894955,7.71318325,8.76608255,11.0117125,250.02364,2.116365,2.0643853,282.433585,45.641728,7.48915895,4.56711835,8.84467185,26.3585995,0.45113704,4.14422875,68.472341,25.8197015,6.7018522,2.3697295,3.6911593,0.00434052,0.579980405,13,686,71.1058555,1.81329375,4.26595735,0
2102,26.345783,31.374694,58.515677,9.3858099,6.9808867,8.8443408,11.170216,251.95433,2.0035253,2.1217604,272.54313,42.082962,7.5274741,4.474803,8.7818689,25.960504,0.37428509,3.5147035,71.961756,24.149215,6.6537704,2.3133072,3.4743999,0.00406637,0.53961181,13,643,60.066071,1.9083582,4.2140031,0
2107,26.504074,31.345228,35.3261225,8.6166631,3.70680455,8.9970791,10.4070215,200.37106,1.50567935,2.4565436,229.59208,23.024373,6.39589335,3.11380105,8.752853,21.3342345,3.35409685,23.3063515,47.3680715,25.97137,5.96572515,2.2335399,4.01000435,0.01815242,0.61842575,13,1162,87.332577,1.8514143,4.47875915,0
2108,26.52224,31.248281,27.94916,7.7524918,2.7869972,8.8751059,9.851835,165.81601,1.3461336,2.4744934,217.72911,17.56986,5.8226331,2.4633053,8.804228,19.16115,4.2314554,29.547771,42.762733,23.457921,5.5473222,2.1385071,3.7722305,0.01655841,0.58357947,13,1272,92.526512,1.8081564,4.592865,0
2150,27.152463,22.296956,316.11217,136.48124,21.80257,7.96484535,27.368193,731.45762,2.18425335,1.89272355,513.899085,157.81091,41.242544,5.15889265,6.7429004,67.8167055,0.729508245,34.178235,55.7551095,9.3456784,4.6621143,1.5162566,2.8025702,0.010528975,0.38324162,13,887,219.123165,1.7282957,4.02062055,0
2151,27.151685,22.0614195,322.43355,139.0855,22.2460725,7.95749875,27.8796925,738.35122,2.1843006,1.847542,520.498455,161.1168,41.8513525,5.1327314,6.7252286,68.550444,0.686280105,33.9161585,56.106057,9.2978973,4.6678202,1.5107822,2.7985839,0.010463485,0.382600495,13,880,218.96903,1.73154645,4.02595285,0
2152,27.0915245,22.422427,328.7832,141.67795,22.68985,7.9499333,28.397867,745.08424,2.18380025,1.8017298,527.091365,164.43025,42.452794,5.1016085,6.70788765,69.274331,0.64058866,33.6368055,56.480262,9.25383425,4.6735462,1.5061134,2.79538565,0.01038851,0.38192677,13,873,218.71985,1.73569195,4.03038905,0
2153,26.9070415,23.732392,334.74783,144.17432,23.102627,7.9427204,28.8867895,751.25007,2.18302535,1.7587552,533.238475,167.485735,43.0204805,5.0662482,6.6914607,69.944372,0.591239245,33.3209575,56.893945,9.2021841,4.67971665,1.50129425,2.7913376,0.010294655,0.38086179,13,865,218.320355,1.7413749,4.0345197,0
2154,26.7831845,24.151964,340.145065,146.5979,23.47073,7.9357066,29.330584,756.72355,2.1819693,1.71609355,538.754375,170.16042,43.550921,5.02792405,6.6757362,70.544934,0.5383104,33.0417125,57.3046205,9.12984065,4.68302825,1.49598725,2.7855436,0.01016265,0.37877692,13,856,217.512445,1.7499565,4.03541305,0
2155,26.757894,23.6403085,345.0154,148.75552,23.7975,7.9292637,29.7328105,761.59964,2.18077805,1.67689515,543.6921,172.47709,44.026915,4.98796395,6.661527,71.084266,0.477602,32.787625,57.735419,9.0094598,4.682695,1.48765815,2.7746261,0.009932535,0.374660765,13,847,215.57249,1.763103,4.0266854,0
2157,26.6061905,24.1413635,350.58093,152.133955,24.1302425,7.91832455,30.1669895,767.27673,2.17883365,1.60758705,549.09533,174.40786,44.696451,4.909393,6.63781205,71.7187895,0.29340827,32.107252,59.3320175,8.3407562,4.64332075,1.43778555,2.70573165,0.007981875,0.344833185,14,842,198.23325,1.8333092,3.96003825,0
2158,26.5804535,24.6348285,350.593755,153.084215,24.0793845,7.9142872,30.123273,767.546365,2.1783065,1.5784582,548.841105,173.389365,44.827475,4.8725542,6.6294429,71.74923,0.11720046,34.5845865,57.9412835,7.5739661,4.50617195,1.3698057,2.6725621,0.003785195,0.301509575,15,879,167.289855,1.9113192,3.9913737,0
2163,26.459166,26.469825,323.36176,150.973285,21.5882565,7.90594995,26.1744885,736.709905,2.1720536,1.4969639,515.46733,150.80896,43.3059885,4.6254002,6.6309911,68.317951,0.443623155,36.453421,54.4001695,8.59675035,4.633078,1.46922225,2.6069525,0.006646525,0.379828785,13,826,318.924985,1.8920564,3.8650342,0
2164,26.398478,26.7401815,314.34369,149.634615,20.7592125,7.90560015,24.6345355,723.59647,2.1708578,1.4931759,503.370635,143.983515,42.5710005,4.5181621,6.6446206,66.87657,0.56308576,41.316883,49.9579345,8.13312495,4.43508565,1.43164065,2.5348346,0.0083903,0.367047585,13,990,302.545195,1.8894144,3.66517635,0
2165,26.260434,27.0561775,304.783445,148.173125,19.874632,7.9052621,22.9229315,707.174125,2.17299815,1.4931056,489.495045,136.834595,41.6576515,4.3687963,6.66411445,65.126331,0.612688945,51.244369,41.3088825,6.859403,4.09786815,1.30352525,2.3316079,0.00881201,0.336492445,13,1102,282.915605,1.9123031,3.42962615,0
2166,26.222069,27.399925,294.444965,146.331495,18.876204,7.9048735,21.0311085,686.61197,2.18277225,1.50291525,473.66927,129.19798,40.489732,4.1658848,6.69429505,62.9194365,0.67691025,59.2292575,34.1306595,5.94587565,3.9014554,1.1940786,2.2327993,0.009818975,0.31745063,14,1439,251.08972,1.84279015,3.659475,0
2182,23.944839,30.076141,91.434516,36.725511,7.15762665,8.05043915,11.8868215,317.689875,1.8306651,1.90216185,264.220365,47.384754,16.5062315,3.7579898,7.53937205,33.9735375,0.81800378,39.90356,51.203956,8.3606439,4.4841686,1.4968667,2.47775735,0.00414419,0.311014665,11,852,180.128515,1.4758356,4.6772267,0
2183,24.1153615,30.29465,76.9314385,31.2993115,6.1304528,8.06979715,13.378529,288.532055,1.82829845,1.75484905,249.42651,39.5412425,14.656368,4.0772411,7.67778985,32.769566,0.488141485,40.101369,51.3931625,7.3683625,4.47530825,1.372015,2.37569445,0.003095175,0.279379625,10,682,189.172445,1.46380125,4.75546105,0
2184,24.2866345,30.3544685,68.986117,27.3264035,5.6852278,8.0763482,14.898984,283.06643,1.78510615,1.6004107,242.145135,36.025189,13.928114,4.06950265,7.70416435,32.4328815,0.3491658,30.0555675,60.7966485,9.0067141,4.7145016,1.55251075,2.51505305,0.00266382,0.311551485,10,751,145.20285,1.33796255,5.0370466,0
2185,24.6172985,30.434496,66.977725,25.686975,5.68098115,8.0740989,16.6157125,288.03803,1.74817925,1.4509564,241.812655,35.9095955,14.0239325,3.99387,7.6936864,32.7923485,0.280802355,23.681797,63.847008,11.500205,5.10005275,1.8113343,2.74568855,0.003849645,0.358163495,11,1102,104.2417465,1.15892015,5.3965263,0
2186,24.7638245,30.478016,72.40936,28.2324175,5.9858267,8.07188855,17.0038425,302.057665,1.7729443,1.45364365,248.41448,38.2540815,14.7649345,4.02083715,7.66252965,33.819871,0.255780795,30.498529,57.4716185,12.588598,5.0624611,1.98843475,2.7260941,0.004316365,0.37408931,12,928,135.59349,1.57196955,4.92280865,0
2187,25.078538,30.5391995,83.216797,34.387674,6.513173,8.07079435,16.0947795,327.335895,1.8488832,1.62535985,261.689275,42.338651,16.1649365,4.1774092,7.61644465,35.8252305,0.119615395,31.9514435,55.4069165,13.4050795,5.12259625,2.116727,2.7037237,0.002650145,0.399891385,13,1006,104.813755,1.76228725,5.13523445,0
2188,25.2819305,30.570013,94.362941,40.6804525,7.04004005,8.0718972,15.0911875,353.067795,1.9221811,1.8048457,274.74305,46.453495,17.625421,4.3379498,7.5700727,37.8131815,0.24027848,32.1304475,57.3674425,10.5012875,4.7773557,1.71086715,2.56493135,0.002826195,0.33614969,13,980,108.53215,1.6235514,5.19174,0
2189,25.541613,30.6236435,100.90859,45.093857,7.31061335,8.07564905,14.3332545,370.65788,1.98826625,1.94336775,283.765545,48.7041245,18.5755055,4.4853774,7.54370875,39.5390835,0.439533495,36.2978155,53.466684,9.69184845,4.6407707,1.63384885,2.57012825,0.00352392,0.33177754,13,985,136.422915,1.6339377,4.94106075,0
2197,26.995241,31.0059615,66.7036635,42.14151,3.3232855,8.1440243,9.99653715,314.01786,2.3057189,2.3214327,268.98249,21.4409015,16.5209615,5.3179618,7.9212562,47.5762,0.802479275,62.577297,30.1022905,6.50214365,3.79140865,1.39586715,2.4253668,0.00272845,0.30332507,14,1055,207.68358,1.90906685,4.30117685,0
2198,27.080843,31.031046,60.049103,41.879864,2.5063517,8.1542607,9.52044245,288.07352,2.3551958,2.3199929,264.065895,15.7728885,15.8085215,5.38626665,8.0358802,49.028347,0.701614045,60.9978195,31.7795825,6.43401825,3.85946505,1.4087536,2.4359007,0.00230242,0.299397305,13,890,155.87773,1.945058,4.3685192,0
2199,27.0808715,31.0780625,53.879873,38.676661,2.04474815,8.1570344,9.19558675,280.541675,2.37268535,2.38060155,261.107295,12.4624645,15.4228475,5.497911,8.0720989,49.231663,0.511456765,60.2451545,33.1021495,6.4866553,3.9253423,1.4132037,2.43974775,0.00191734,0.297743405,13,755,113.81422,1.98541865,4.43923185,0
2200,27.0373695,31.0999675,46.3819,31.8471655,2.01971645,8.14978155,8.9152529,301.0366,2.35642225,2.49953485,257.585445,11.9092995,15.0715305,5.627091,8.011833,46.274596,0.546788335,54.573195,37.2183135,7.5023964,4.09352125,1.4511156,2.60757515,0.002586835,0.318875015,13,838,96.758171,1.90636215,4.5820601,0
2201,26.9609955,31.151349,42.168086,27.5105495,2.1395384,8.1439648,8.76404935,314.70795,2.32890875,2.5556676,255.079555,12.494486,14.890456,5.64018995,7.9543346,43.841765,0.504365935,40.89824,48.589767,10.0140572,4.60191685,1.580375,3.06383595,0.003565175,0.374676385,13,865,73.3198335,1.8584243,4.6927074,0
2205,26.4874745,31.1751165,48.275837,29.7886475,2.76386885,8.120332,9.44166955,340.0431,2.169968,2.42500105,247.521555,15.8343085,16.174013,4.8738986,7.6469003,40.845982,4.7055235,67.623504,23.499706,4.4391613,3.0987452,1.262281,2.08519145,0.00257132,0.28395212,13,1325,361.548365,1.71970185,4.2079553,0
2206,26.4345885,31.1350565,50.017026,30.38815,2.9437897,8.1163284,9.5322516,344.86545,2.1425895,2.44133525,244.35324,16.9441595,16.426831,4.71983155,7.56917505,40.6689565,4.9061347,76.6558205,15.428547,3.22022385,2.7624347,1.04658745,1.81425915,0.001967705,0.261171915,12,1470,358.887265,1.65297925,4.1592909,0
2249,27.8515745,31.655944,54.2799015,25.7743735,3.95815225,8.12613835,16.760312,295.620185,2.05356875,1.5926796,274.79256,23.5672255,21.226528,5.68400075,6.58021825,54.427474,1.91893595,29.8189445,49.8957225,18.4086685,5.23243995,2.1990759,3.7374983,0.023420175,0.46679918,11,820,392.20506,1.7166413,3.5039182,0
2250,27.843902,31.894759,51.661978,21.7551315,4.1948339,8.15598305,16.752243,281.14964,2.0888322,1.8258859,272.07302,25.3376565,18.0781555,5.74366805,6.8139468,49.861195,1.89242535,28.0204365,51.1357715,19.0124645,5.3165007,2.24276455,3.8558735,0.0256086,0.476280715,11,794,389.584845,1.7289096,3.3743665,0
2251,27.807507,32.164208,52.1911255,19.208413,4.6222001,8.17115845,17.1913915,276.54597,2.04628115,2.0643685,268.118645,28.1761955,16.0390385,5.56345825,7.0448122,45.130101,1.8400819,26.727604,51.9265185,19.5168145,5.38399095,2.2783903,3.97134885,0.02781186,0.485672165,11,773,395.65665,1.74363615,3.2545803,0
2253,27.5884685,32.2846835,49.775406,13.830492,5.00274835,8.13376455,18.7744825,260.746355,1.85998545,2.5178615,254.828335,30.810191,13.048649,5.05171575,7.40218575,36.728165,2.2771636,29.923864,48.6860275,19.283214,5.19980505,2.28931435,3.84301465,0.029735745,0.475874245,11,770,331.559215,1.7581087,3.51525995,0
2254,27.526163,32.3934375,44.4925435,10.379414,4.6825478,8.0775416,19.541018,240.93196,1.7625532,2.70832445,245.08634,29.1028915,11.680385,4.8858814,7.4771653,33.463203,2.66384365,31.572225,46.776015,18.869388,5.1037082,2.30728725,3.72987265,0.03129257,0.46752514,11,778,278.874935,1.76062385,3.771595,0
2255,27.5323405,32.51662,34.1849935,6.57366675,3.7174616,7.99510075,19.349727,210.78771,1.6670002,2.90891655,232.100955,23.648722,10.290795,4.7925742,7.4815225,30.49081,2.8902942,30.2646205,47.1860935,19.6635235,5.176917,2.38182025,3.718315,0.03764368,0.478207905,11,777,244.59974,1.76518115,3.89013005,0
2256,27.528532,32.5606435,23.558534,3.73157345,2.63556295,7.92076945,17.407416,180.64287,1.59961605,3.0975704,218.94007,17.377366,9.1832587,4.7732125,7.4117181,28.406411,2.83853255,25.0992405,50.7496525,21.4172535,5.4763699,2.49219415,3.84184285,0.04890816,0.507905095,11,752,235.539835,1.7710275,3.89685155,0
2257,27.504866,32.5353515,17.251133,2.67855675,1.79956995,7.902644,30.804115,193.68625,1.6280282,3.13783845,213.761055,12.475631,9.3233482,4.53172275,7.5681533,29.1194105,2.39069015,16.684032,57.032646,23.3882965,5.9688833,2.56681055,3.9849401,0.068309505,0.55270647,11,687,234.736065,1.78695025,3.8152358,0
2258,27.481517,32.514028,14.922708,3.3663967,1.41581825,7.91320715,39.3471245,208.88717,1.63393515,3.0153201,219.58779,10.1735754,9.9751087,4.72950285,7.66083865,30.4598925,1.39642705,9.4143617,63.38031,24.4486045,6.45232145,2.6288155,4.13143925,0.07909272,0.5837461,11,545,217.622995,1.7883982,3.84389045,0
2259,27.4538665,32.481355,30.4002725,5.4288139,3.60386035,7.98671895,34.934317,231.51383,1.6816018,2.85500125,234.563735,21.3697045,10.4047725,4.88503595,7.68416195,31.1975535,0.886362315,7.4750235,60.9850675,29.515162,6.75737615,2.88719905,5.0491876,0.073877445,0.64793654,9,472,123.27482,1.5859227,4.2929818,0
2260,27.4105185,32.447811,51.845585,8.23790825,6.82546045,8.09154385,29.97782,270.728105,1.83759175,2.5637195,258.890255,36.733148,11.123879,4.69780905,7.7380442,31.524539,3.4982072,16.5852865,52.534702,27.2304785,6.139712,2.92166435,4.612901,0.065121685,0.605716915,10,729,203.84295,1.6922786,4.18229665,0
2261,27.3633905,32.411664,71.10775,10.079767,9.99067145,8.16387955,27.4315035,305.742465,1.9781888,2.2876134,280.474905,51.39401,11.759597,4.5041579,7.8272291,31.761646,6.32655515,26.4707695,42.794719,24.4327405,5.22084725,2.9459663,4.0466331,0.0346287,0.539112185,13,1181,252.920185,1.78201445,4.20026955,0
2262,27.296169,32.3737105,86.213182,11.604284,12.363446,8.20339185,25.980597,328.42451,2.08752565,2.0649438,299.554815,62.201882,12.1630175,4.38288735,7.93628715,31.8403015,7.6764419,28.9152795,38.314962,24.4373015,4.9998823,3.0540971,4.0589968,0.030132425,0.54821986,14,1629,216.810475,1.7956832,4.39744775,0
2263,27.2143995,32.3379175,97.714535,13.286593,14.094167,8.2260023,24.964217,339.07063,2.1606953,1.88521895,314.198885,71.099036,12.452458,4.3272399,8.0981585,31.8584995,8.3745328,29.3554385,36.4384175,25.5214475,4.9884763,3.2416447,4.31341295,0.035660655,0.59106102,15,2481,169.840805,1.75379465,4.79235835,0
2264,27.0954775,32.299728,108.808325,15.8869115,15.5830935,8.2120529,25.3861105,349.746,2.1779942,1.74662125,329.22865,78.33925,12.873677,4.21709425,8.26190455,31.92826,8.32795835,25.679858,36.4824315,28.223266,5.32577405,3.4345256,4.7750572,0.04325686,0.608984755,15,3381,165.517145,1.60854525,5.1717988,0
2265,26.866302,32.268779,128.762515,19.6988145,17.9003275,8.14749075,28.7519165,371.389405,2.11075665,1.56996015,348.037165,91.2083345,14.511628,3.90803855,8.2875835,32.2198155,6.8472147,23.6127775,41.1332905,27.8070075,5.55813235,3.10663735,4.6230513,0.03228333,0.59525021,15,2665,168.587555,1.6807749,4.74642645,0
2266,26.7117905,32.237701,151.162565,24.780284,20.642426,8.05448735,35.2927655,417.040705,1.9280639,1.42052835,362.75745,105.805855,17.314388,3.24534875,8.1674102,32.8253025,3.8682029,17.5488395,49.5473905,29.136508,6.1208229,2.83292595,4.86648135,0.02034786,0.597900875,16,2392,165.386695,1.72172955,4.5617871,0
2270,25.263528,32.0563775,104.01874,10.06437015,17.112112,8.25494475,10.06299175,149.95612,3.2150135,1.43802615,400.559415,76.558095,3.5886952,7.2933395,9.9616614,30.28934,1.00284707,8.7672663,60.898483,29.187004,6.8397517,2.6683983,5.2948076,0.008595375,0.569205885,16,1284,111.305635,1.9974456,4.2397059,0
2271,25.0080245,31.997731,106.424295,9.9318158,18.0187765,8.2827885,8.04357035,76.115885,3.9049552,1.4850666,447.70655,78.336868,1.0324093,8.95795065,10.6368445,27.345997,1.36812135,11.728319,58.6961185,28.1589395,6.60044075,2.61505985,4.86709015,0.01118188,0.58716707,15,1356,130.04057,1.8273502,4.2122583,0
2272,24.9471875,31.934888,91.798236,8.63700835,14.7590235,8.2716797,8.6967995,96.313392,3.5175007,1.5490503,391.71704,68.5993215,1.4451759,7.0217991,10.3851285,26.572761,1.56815075,13.5778885,57.692502,27.1998345,6.4361043,2.568221,4.6048448,0.012028205,0.595844275,14,1357,138.50864,1.7437512,4.20061405,0
2273,25.2791445,31.879995,43.6572525,4.72633005,7.3560152,8.2411842,8.60371965,82.508925,2.9330537,1.73113575,280.36101,31.600393,2.0480193,4.7980806,10.1202305,20.10489,1.6449943,14.2627625,57.3877235,26.6822115,6.3614551,2.5382314,4.4409886,0.012060875,0.605029015,14,1338,140.8977,1.70059805,4.2047026,0
2274,25.57245,31.8243965,30.2745795,3.67774515,4.8501823,8.25195405,8.44238175,69.5652215,2.7921365,1.8030112,254.8571,21.8655195,2.35247215,3.97372475,10.0602535,18.2813125,1.63211775,14.2549495,57.572888,26.552899,6.35017845,2.52161995,4.3474109,0.011673905,0.61864141,13,1315,140.814985,1.6833379,4.21200175,0
2275,25.7765395,31.7752265,49.6060005,5.91750905,7.64083265,8.33267845,9.18058615,123.390385,2.8101721,1.7885135,290.04786,36.0786515,3.4265633,4.7719022,9.86714595,22.230681,1.563439,13.61355,58.156605,26.6690415,6.38132625,2.5176091,4.28590065,0.01096448,0.635110655,13,1302,139.167825,1.6783244,4.2172972,0
2280,26.3027595,31.564664,59.116466,9.42495255,7.4342095,8.8284079,11.135173,245.54939,2.1389167,2.06665645,279.881075,42.260519,7.01131045,4.77927635,8.92133495,26.3279055,0.3710128,3.07226505,65.9137955,30.1972405,7.07480155,2.42342875,3.987759,0.003346095,0.60461313,10,569,71.4268555,1.50746995,4.1198239,0
2281,26.353346,31.515688,53.4290405,9.013192,6.48694255,8.8807396,11.3225175,241.66447,1.9770442,2.09025905,266.60577,37.882919,7.0501198,4.6498545,8.84260865,25.6022705,0.459663325,3.8902136,64.4816765,31.1735265,7.07204995,2.41967405,4.16756885,0.005202195,0.63481439,11,641,67.9234845,1.6190639,4.0666961,0
2282,26.396815,31.4939655,46.246239,8.34566715,5.47055625,8.8898636,11.4404625,229.304005,1.8193088,2.0984655,252.372545,32.521933,6.8754246,4.5211523,8.805764,24.5721965,0.600031185,4.7862089,62.093583,31.96563,7.09944335,2.4458574,4.4115458,0.013466965,0.67403264,13,717,70.581229,1.8726333,4.0740127,0
2283,26.431564,31.4449175,41.15877,7.849399,4.70727565,8.92191725,11.4824925,218.6322,1.70493205,2.1218152,241.674695,28.6103325,6.6733909,4.38316205,8.78298215,23.692044,0.3336189,2.8400429,59.6421185,37.026681,7.56682565,2.5059004,5.049318,0.01877131,0.768253075,13,653,60.7612385,2.02932525,3.90034855,0
2284,26.461701,31.396342,38.637638,8.10097675,4.30801925,8.98513405,11.325907,216.86833,1.63943255,2.2029018,236.44511,26.393128,6.5817116,4.16626005,8.76450095,23.1232215,0.50083858,3.97155875,58.813039,35.8731575,7.44667825,2.513945,4.9997207,0.0327004,0.75664422,14,664,57.011893,2.11486175,4.2421095,0
2285,26.4862045,31.331495,37.0921065,8.42683675,4.04522225,9.0454989,11.0054275,213.335525,1.58436155,2.33129215,233.137415,24.8077415,6.48424015,3.7954589,8.7626193,22.538045,1.48707225,10.4805433,55.741362,32.2909445,6.9133607,2.44252695,4.6299714,0.02576169,0.708663245,14,938,76.192435,1.97649895,4.28957465,0
2286,26.507602,31.2840195,33.4314205,8.2827541,3.51538115,9.0349075,10.4661975,197.13001,1.49117345,2.4379827,226.430715,21.6202745,6.1560498,3.20592735,8.7960546,21.2076205,2.4856495,17.0604155,51.312217,29.243038,6.4296539,2.36383545,4.3486247,0.021835175,0.670240465,13,1191,91.8593625,1.85218655,4.4060557,0
2328,27.162982,22.505515,316.24486,136.13904,21.836759,7.9675079,27.415711,732.37913,2.1857373,1.9180904,514.22554,158.23197,41.213978,5.1905589,6.7459538,67.857047,0.77675895,33.52591,56.150067,9.5472491,4.6861358,1.5375358,2.832725,0.01073741,0.38851353,13,899,217.42347,1.7126994,4.0453478,0
2329,27.1539025,22.3745485,323.447575,138.97735,22.3420835,7.95952515,27.997795,740.264165,2.1859253,1.86926045,521.739895,162.07402,41.8916695,5.1639104,6.72669885,68.6868165,0.737056935,33.142515,56.5659125,9.5263784,4.69612385,1.5344676,2.833207,0.010699955,0.3888018,13,894,217.099315,1.7128454,4.0560835,0
2333,26.7812215,24.2965275,353.346395,150.66868,24.463826,7.92751945,30.522554,770.762015,2.18057485,1.67958095,552.801305,178.33593,44.584151,5.003789,6.653596,71.9917975,0.548317395,30.932318,58.9964905,9.50123875,4.7536498,1.5306833,2.84633145,0.01064615,0.390693815,13,872,215.151975,1.71664175,4.10589955,0
2334,26.76038,23.748389,360.12378,153.53753,24.918902,7.9198395,31.106112,777.02411,2.1783303,1.6367333,559.6362,181.6826,45.21946,4.9542729,6.6367261,72.71466,0.49206507,30.193734,59.854047,9.4601491,4.7678182,1.5294882,2.8460013,0.01075754,0.38965525,13,865,213.82271,1.7216754,4.1083926,0
