id,left,top,right,bottom,용존무기질,암모니아성,아질산성질,수소이온농,부유물질 ,규산염,화학적산소,투명도,질소,질산성질소,인산염인,클로로필,용존산소,총인
16588,128.35,34.875,128.375,34.85,4.2699271,1.2228003,1.0268954,8.1803365,3.9199403,67.519127,0.82545834,7.7390514,160.12901,2.0204471,5.8027719,0.79795123,7.9495547,19.535471
16588,128.35,34.875,128.375,34.85,16.860932,8.1573773,1.3796702,8.1830167,5.3564843,102.25656,1.0101778,6.9275157,177.11409,7.3267832,7.2632814,1.5444425,7.9366186,22.764691
16588,128.35,34.875,128.375,34.85,30.815728,16.176154,1.7704926,8.1824928,6.6970748,137.05769,1.1831019,6.0054893,197.81123,12.874751,9.1729469,2.3540137,7.904434,26.718785
16588,128.35,34.875,128.375,34.85,12.776769,5.6794804,1.2634949,8.184844,5.0059142,93.21369,0.9654309,7.2263155,170.17874,5.8359087,6.590509,1.2993418,7.9497061,21.416464
16588,128.35,34.875,128.375,34.85,11.560935,5.1100986,1.2354154,8.1829509,4.7694162,88.480787,0.93552629,7.2804301,169.49879,5.2171732,6.5672055,1.2240113,7.9446036,21.269647
16588,128.35,34.875,128.375,34.85,21.700902,10.66497,1.531108,8.183662,5.7396621,115.06037,1.0643357,6.6176802,184.09194,9.5085057,7.8728978,1.7941828,7.9249387,23.971148
16588,128.35,34.875,128.375,34.85,33.757195,17.355757,1.8817986,8.1810008,6.5674455,143.29411,1.1833552,5.8333299,203.06586,14.525267,9.7805198,2.409324,7.8849367,27.517147
2206,126.35,36.425,126.375,36.4,49.250517,29.283107,2.9307723,8.1229098,9.3741622,340.19008,2.1551957,2.4743406,246.55462,17.057216,15.813253,4.9225243,7.6396033,40.099502
2206,126.35,36.425,126.375,36.4,49.393736,29.84129,2.8955783,8.1199709,9.450357,341.81276,2.1584395,2.4410594,246.60707,16.679201,16.130221,4.8468296,7.6225462,40.634088
2206,126.35,36.425,126.375,36.4,49.137045,30.197005,2.835867,8.1168443,9.5026583,342.51847,2.160368,2.409596,246.43108,16.1284,16.389407,4.7739724,7.6074753,41.057876
2206,126.35,36.425,126.375,36.4,48.503855,30.357927,2.7532971,8.113553,9.5311296,342.33068,2.1611012,2.3805664,246.07795,15.418925,16.591531,4.7050564,7.5944482,41.372741
2206,126.35,36.425,126.375,36.4,50.518535,29.924307,3.0199203,8.1214502,9.4605538,343.7983,2.1471741,2.4702856,245.82386,17.596446,16.035146,4.8538641,7.6078015,40.247782
2206,126.35,36.425,126.375,36.4,50.291311,30.238476,2.968147,8.118399,9.5055082,344.52964,2.1481893,2.4440942,245.37188,17.108661,16.270756,4.7836795,7.5915925,40.634964
2206,126.35,36.425,126.375,36.4,49.742741,30.389269,2.8968488,8.1151286,9.5296787,344.50424,2.1478102,2.4199424,244.71845,16.482636,16.461034,4.7141311,7.5763345,40.932375
2206,126.35,36.425,126.375,36.4,48.878768,30.373796,2.8068618,8.1116453,9.5308654,343.70261,2.1459439,2.3987,243.89085,15.726423,16.603605,4.6458644,7.5620156,41.135479
2206,126.35,36.425,126.375,36.4,51.652826,30.476779,3.1029222,8.12016,9.5350635,347.1889,2.1392351,2.4689061,244.89949,18.096633,16.225283,4.7914335,7.5775193,40.359536
2206,126.35,36.425,126.375,36.4,51.118725,30.586255,3.0377475,8.1170033,9.5542852,347.18027,2.1383112,2.4487567,243.98803,17.520117,16.392628,4.725532,7.5618494,40.624053
2206,126.35,36.425,126.375,36.4,50.319842,30.559468,2.9568071,8.1135978,9.5549282,346.53232,2.1358317,2.4309007,242.88225,16.831103,16.523418,4.6584037,7.5462337,40.812946
2206,126.35,36.425,126.375,36.4,49.250791,30.387031,2.8604001,8.1099287,9.5333736,345.20126,2.1315072,2.4163775,241.59117,16.03336,16.61368,4.5901974,7.5305048,40.917888
2206,126.35,36.425,126.375,36.4,52.666739,30.95146,3.1800554,8.1190605,9.5994836,350.38924,2.1316164,2.4694397,243.82251,18.559878,16.386612,4.7356092,7.5490993,40.440263
2206,126.35,36.425,126.375,36.4,51.883376,30.892223,3.1043072,8.1158125,9.5984937,349.7827,2.1290859,2.4542764,242.49511,17.913407,16.497609,4.6731467,7.5337756,40.604643
2206,126.35,36.425,126.375,36.4,50.875251,30.71534,3.0155492,8.1122937,9.5807708,348.62129,2.1248337,2.4416111,240.96803,17.173113,16.578139,4.6080112,7.5177931,40.702949
2206,126.35,36.425,126.375,36.4,49.629821,30.407811,2.9137115,8.1084699,9.5419726,346.84766,2.1184181,2.432568,239.23714,16.339594,16.623583,4.5399174,7.5008247,40.724913
16587,128.35,34.9,128.375,34.875,30.953828,15.874208,1.6364514,8.1814259,7.9254465,161.97363,1.4168111,5.9964572,189.59337,13.450031,9.5709075,2.548081,7.8957384,27.333982
16587,128.35,34.9,128.375,34.875,32.41237,16.688828,1.7035443,8.1861373,8.08821,160.09363,1.396982,5.8879616,193.12013,14.027104,9.2123052,2.6292413,7.9383062,27.148655
16587,128.35,34.9,128.375,34.875,34.229551,17.896547,1.7599736,8.1889523,8.2877342,160.60644,1.3940908,5.7226596,196.96631,14.580475,9.0725678,2.7604495,7.9698663,27.29736
16587,128.35,34.9,128.375,34.875,36.090453,19.330907,1.796577,8.1903755,8.4847451,162.32498,1.3994248,5.5099874,200.78947,14.97077,9.0545119,2.9270957,7.9968349,27.62925
16587,128.35,34.9,128.375,34.875,28.291416,14.235305,1.6114157,8.1855628,7.4297038,148.05439,1.3160966,6.2157099,187.34766,12.450891,8.7554205,2.3304194,7.9249723,25.97527
16587,128.35,34.9,128.375,34.875,29.325012,14.943994,1.6553371,8.1871653,7.4999929,146.73588,1.3024787,6.1159385,190.15378,12.73197,8.6549415,2.397816,7.9448909,26.050037
16587,128.35,34.9,128.375,34.875,31.86604,16.620399,1.7261203,8.1882047,7.7685877,150.48037,1.3194466,5.9003051,194.82361,13.526302,8.8046166,2.5775536,7.9593321,26.633351
16587,128.35,34.9,128.375,34.875,35.057698,18.857815,1.7990385,8.1885222,8.1143103,156.3799,1.3488119,5.6079854,200.44551,14.408299,9.0892162,2.8253511,7.9715002,27.499404
16587,128.35,34.9,128.375,34.875,22.592033,11.053735,1.4936886,8.1864847,6.5169798,126.43201,1.1749653,6.6022911,181.28397,10.049333,7.8342192,1.9394857,7.9413082,24.140953
16587,128.35,34.9,128.375,34.875,22.994083,11.440875,1.5142289,8.1862184,6.4874228,124.70667,1.1606372,6.5425444,183.03031,10.043654,7.8489749,1.9694312,7.9465865,24.263529
16587,128.35,34.9,128.375,34.875,27.431592,14.149124,1.634455,8.1866021,6.9825881,134.93398,1.2151328,6.2153201,189.9337,11.653621,8.348534,2.2598547,7.9478388,25.477131
16587,128.35,34.9,128.375,34.875,33.275806,17.880639,1.7826175,8.1863793,7.6240979,148.40399,1.2865988,5.769827,199.12867,13.619431,9.0647605,2.659079,7.9450501,27.176756
2205,126.35,36.45,126.375,36.425,46.350322,27.74769,2.7372574,8.1262185,9.1648187,332.44754,2.1710756,2.4928557,247.37527,15.882475,15.282976,5.0756133,7.7056525,39.709641
2205,126.35,36.45,126.375,36.425,47.416398,28.9044,2.7445013,8.123522,9.3163165,336.23752,2.1794113,2.4427519,248.55097,15.786142,15.798316,4.984469,7.6860208,40.608981
2205,126.35,36.45,126.375,36.425,47.849887,29.736005,2.7134718,8.1206931,9.4329821,338.65103,2.1860926,2.394414,249.36213,15.420553,16.217805,4.9009676,7.6706477,41.328431
2205,126.35,36.45,126.375,36.425,47.736533,30.288242,2.6489013,8.1177594,9.5223375,339.89612,2.191685,2.34772,249.93241,14.820991,16.555217,4.8267649,7.6592008,41.894803
2205,126.35,36.45,126.375,36.425,47.851285,28.552124,2.8359738,8.1245105,9.2751216,336.37811,2.1631496,2.4817347,247.06859,16.482065,15.560233,4.9967611,7.6724396,39.915744
2205,126.35,36.45,126.375,36.425,48.429248,29.393589,2.8206247,8.1216881,9.3874089,339.03531,2.1688604,2.4404061,247.66784,16.23557,15.971461,4.914075,7.6541973,40.622599
2205,126.35,36.45,126.375,36.425,48.503083,29.978708,2.7744406,8.1187075,9.47123,340.56701,2.1731816,2.4007885,247.9851,15.772178,16.308017,4.8366369,7.6390638,41.188738
2205,126.35,36.45,126.375,36.425,48.122426,30.331218,2.7003509,8.1155991,9.5299117,341.06952,2.1764492,2.3631592,248.1032,15.114883,16.575867,4.7658899,7.627001,41.626168
2205,126.35,36.45,126.375,36.425,49.250517,29.283107,2.9307723,8.1229098,9.3741622,340.19008,2.1551957,2.4743406,246.55462,17.057216,15.813253,4.9225243,7.6396033,40.099502
2205,126.35,36.45,126.375,36.425,49.393736,29.84129,2.8955783,8.1199709,9.450357,341.81276,2.1584395,2.4410594,246.60707,16.679201,16.130221,4.8468296,7.6225462,40.634088
2205,126.35,36.45,126.375,36.425,49.137045,30.197005,2.835867,8.1168443,9.5026583,342.51847,2.160368,2.409596,246.43108,16.1284,16.389407,4.7739724,7.6074753,41.057876
2205,126.35,36.45,126.375,36.425,48.503855,30.357927,2.7532971,8.113553,9.5311296,342.33068,2.1611012,2.3805664,246.07795,15.418925,16.591531,4.7050564,7.5944482,41.372741
16586,128.35,34.925,128.375,34.9,31.90223,16.989819,1.5394687,8.1659842,8.3453103,181.39126,1.5804779,5.7809566,188.44883,13.379902,11.340964,2.7413648,7.8017403,29.741568
16586,128.35,34.925,128.375,34.9,34.83394,18.022882,1.6909258,8.1816052,8.85762,178.43323,1.5446597,5.6797244,194.31082,15.12803,10.105899,2.8479174,7.9187872,28.657272
16586,128.35,34.925,128.375,34.9,36.531282,18.825786,1.7641116,8.1903391,9.1329436,175.64584,1.5213936,5.5832583,198.11605,15.949732,9.349865,2.9325631,7.9942147,28.028384
16586,128.35,34.925,128.375,34.9,37.356205,19.434561,1.781456,8.1951207,9.2435034,172.61854,1.5034173,5.4921,200.4247,16.14868,8.8369207,2.999525,8.0472449,27.59774
16586,128.35,34.925,128.375,34.9,31.709285,16.822526,1.5570604,8.1685531,8.2209148,177.28216,1.5460307,5.8199039,188.60566,13.336594,11.024441,2.7068466,7.8156574,29.291452
16586,128.35,34.925,128.375,34.9,34.332568,17.822793,1.6921219,8.1819211,8.646266,174.27804,1.5108797,5.7134219,194.01528,14.825316,9.9662189,2.8093702,7.9173199,28.384216
16586,128.35,34.925,128.375,34.9,36.022013,18.708325,1.7612691,8.1893841,8.8928764,171.97096,1.4894979,5.5969582,197.82455,15.560483,9.3360257,2.9053566,7.9840778,27.910888
16586,128.35,34.925,128.375,34.9,36.994403,19.470118,1.779917,8.1934124,9.0083247,169.81075,1.4741345,5.4712174,200.39314,15.752591,8.9225886,2.9957624,8.0331232,27.630011
16586,128.35,34.925,128.375,34.9,31.740782,16.578463,1.6048834,8.1749652,8.1394719,171.1348,1.4914908,5.8800596,189.51551,13.564425,10.357054,2.6565694,7.8549732,28.435693
16586,128.35,34.925,128.375,34.9,33.750225,17.480137,1.7047153,8.1839569,8.4254954,168.55675,1.4631218,5.771765,193.94608,14.572845,9.6469674,2.7481269,7.9270815,27.883717
16586,128.35,34.925,128.375,34.9,35.39358,18.470753,1.764491,8.1891475,8.6330148,167.27028,1.4483899,5.6345098,197.64598,15.166145,9.2397974,2.8566101,7.9774269,27.682051
16586,128.35,34.925,128.375,34.9,36.634849,19.473184,1.7867212,8.1919313,8.7670898,166.57171,1.44013,5.470586,200.61443,15.382964,8.9934015,2.9771394,8.017311,27.649698
16586,128.35,34.925,128.375,34.9,30.953828,15.874208,1.6364514,8.1814259,7.9254465,161.97363,1.4168111,5.9964572,189.59337,13.450031,9.5709075,2.548081,7.8957384,27.333982
16586,128.35,34.925,128.375,34.9,32.41237,16.688828,1.7035443,8.1861373,8.08821,160.09363,1.396982,5.8879616,193.12013,14.027104,9.2123052,2.6292413,7.9383062,27.148655
16586,128.35,34.925,128.375,34.9,34.229551,17.896547,1.7599736,8.1889523,8.2877342,160.60644,1.3940908,5.7226596,196.96631,14.580475,9.0725678,2.7604495,7.9698663,27.29736
16586,128.35,34.925,128.375,34.9,36.090453,19.330907,1.796577,8.1903755,8.4847451,162.32498,1.3994248,5.5099874,200.78947,14.97077,9.0545119,2.9270957,7.9968349,27.62925
4331,126.65,37,126.675,36.975,250.10629,116.72723,15.759964,7.9502086,14.220545,739.67735,2.3799577,1.6894619,453.79676,117.63072,37.607732,5.0994359,6.6204339,62.222642
4331,126.65,37,126.675,36.975,258.25024,120.84991,16.111455,7.9448474,14.095494,757.08765,2.3887378,1.6592612,463.21186,121.30015,38.475139,5.0684267,6.58044,63.243952
4331,126.65,37,126.675,36.975,267.9245,125.83373,16.512575,7.9381356,13.93082,776.67634,2.3989118,1.6207221,474.14115,125.58902,39.470858,5.0042735,6.533091,64.371807
4331,126.65,37,126.675,36.975,279.71047,132.02995,16.981711,7.9294479,13.702651,799.38241,2.4091704,1.5706989,487.1661,130.709,40.648558,4.8925387,6.4752151,65.646669
4331,126.65,37,126.675,36.975,248.38663,115.83581,15.641117,7.9542714,14.30496,733.63909,2.3859058,1.6996988,451.79857,116.92163,37.314486,5.1008615,6.6372414,61.951466
4331,126.65,37,126.675,36.975,256.56247,119.95637,15.992023,7.9487995,14.172983,751.10786,2.3954447,1.6699194,461.24895,120.62564,38.183539,5.0658661,6.5971443,62.968251
4331,126.65,37,126.675,36.975,266.14524,124.86344,16.387839,7.9420335,13.999997,770.60638,2.4058994,1.63254,472.09646,124.90504,39.170748,4.9986227,6.5502675,64.079698
4331,126.65,37,126.675,36.975,277.59574,130.83681,16.84334,7.9334697,13.767708,792.87758,2.4162859,1.584986,484.80073,129.92603,40.318872,4.8880154,6.4940692,65.318474
4331,126.65,37,126.675,36.975,246.12645,114.65895,15.495753,7.9586253,14.368789,726.85573,2.3891027,1.7133629,449.25618,115.98397,36.97273,5.0995506,6.6564767,61.616299
4331,126.65,37,126.675,36.975,254.12539,118.65932,15.838832,7.9532423,14.237698,744.00163,2.3995875,1.6849753,458.52028,119.63909,37.823084,5.0645468,6.6173711,62.610345
4331,126.65,37,126.675,36.975,263.34085,123.33127,16.22005,7.9467102,14.068437,762.90787,2.4108183,1.6500623,468.99755,123.8009,38.774903,5.0004144,6.5724619,63.683363
4331,126.65,37,126.675,36.975,274.09377,128.87011,16.649637,7.938669,13.848244,784.08851,2.4221414,1.6067861,481.00771,128.58477,39.857939,4.8993965,6.5199724,64.857995
4330,126.65,37.025,126.675,37,252.06742,117.68792,15.924799,7.9386343,13.665547,753.88959,2.3292578,1.684728,456.59325,118.46504,38.196124,4.9989139,6.5840192,62.509707
4330,126.65,37.025,126.675,37,258.65704,120.99251,16.230039,7.934923,13.622811,768.48239,2.3383105,1.6594698,464.34838,121.44472,38.919071,5.0116167,6.5517121,63.425122
4330,126.65,37.025,126.675,37,266.59749,125.0479,16.587592,7.9304423,13.593485,784.82261,2.3536065,1.625907,473.44066,124.97209,39.753307,5.0156628,6.5133831,64.471708
4330,126.65,37.025,126.675,37,276.46311,130.19151,17.011937,7.9245079,13.536347,803.88941,2.3723367,1.5817554,484.45406,129.26953,40.750957,4.9887456,6.4660021,65.675175
4330,126.65,37.025,126.675,37,251.90037,117.62897,15.9057,7.9425855,13.929008,749.67583,2.3541335,1.6813459,456.14829,118.37658,38.045701,5.0618296,6.5940776,62.5215
4330,126.65,37.025,126.675,37,259.23741,121.33473,16.233564,7.9381222,13.847566,765.63071,2.3624806,1.6535776,464.70373,121.67979,38.838667,5.054282,6.5580797,63.489939
4330,126.65,37.025,126.675,37,268.05868,125.87408,16.613223,7.9325735,13.751252,783.57895,2.3746771,1.6172987,474.72136,125.58176,39.754002,5.0239939,6.5152204,64.577943
4330,126.65,37.025,126.675,37,279.00376,131.62772,17.063126,7.9252365,13.606379,804.57037,2.3886679,1.5694603,486.84655,130.32286,40.849933,4.9516044,6.4621003,65.823737
4330,126.65,37.025,126.675,37,251.26807,117.32039,15.849203,7.9463641,14.102508,744.98923,2.3700207,1.6831681,455.23649,118.10977,37.85081,5.0897638,6.6061062,62.417736
4330,126.65,37.025,126.675,37,259.13377,121.3054,16.192963,7.9413405,13.993942,761.8975,2.3783544,1.6536571,464.35519,121.64641,38.692911,5.067722,6.5674823,63.422771
4330,126.65,37.025,126.675,37,268.55589,126.16764,16.588416,7.9350324,13.853704,780.96857,2.3890047,1.6155249,475.00917,125.81043,39.664525,5.0152577,6.5214806,64.541714
4330,126.65,37.025,126.675,37,280.18092,132.29526,17.055377,7.9267463,13.652962,803.24987,2.4003362,1.56543,487.84739,130.84032,40.824898,4.9152035,6.464621,65.817498
4330,126.65,37.025,126.675,37,250.10629,116.72723,15.759964,7.9502086,14.220545,739.67735,2.3799577,1.6894619,453.79676,117.63072,37.607732,5.0994359,6.6204339,62.222642
4330,126.65,37.025,126.675,37,258.25024,120.84991,16.111455,7.9448474,14.095494,757.08765,2.3887378,1.6592612,463.21186,121.30015,38.475139,5.0684267,6.58044,63.243952
4330,126.65,37.025,126.675,37,267.9245,125.83373,16.512575,7.9381356,13.93082,776.67634,2.3989118,1.6207221,474.14115,125.58902,39.470858,5.0042735,6.533091,64.371807
4330,126.65,37.025,126.675,37,279.71047,132.02995,16.981711,7.9294479,13.702651,799.38241,2.4091704,1.5706989,487.1661,130.709,40.648558,4.8925387,6.4752151,65.646669
2201,126.35,36.55,126.375,36.525,32.460889,20.540192,1.7606116,8.1456851,8.1052689,313.86869,2.3521295,2.8624936,250.94078,10.164273,13.371897,6.2527143,7.9755646,41.939784
2201,126.35,36.55,126.375,36.525,40.18961,26.301285,2.0247781,8.1458702,8.5720063,311.26447,2.3390875,2.6549078,254.41512,11.868125,14.40248,5.8600053,7.9701326,43.747045
2201,126.35,36.55,126.375,36.525,45.4317,30.751552,2.1378208,8.1471115,8.887729,307.10788,2.3400287,2.4896062,257.0841,12.546424,15.199081,5.5672005,7.9837689,45.55199
2201,126.35,36.55,126.375,36.525,48.515631,33.901461,2.141256,8.1490065,9.0705825,302.28789,2.3497442,2.3613941,258.92445,12.475713,15.777275,5.3557644,8.0109182,47.169891
2201,126.35,36.55,126.375,36.525,33.102818,20.72051,1.8308606,8.1440948,8.1615995,315.56461,2.3360839,2.832746,250.59077,10.556177,13.471464,6.1631452,7.9574313,41.53522
2201,126.35,36.55,126.375,36.525,39.784076,25.62172,2.0744911,8.1435883,8.5827141,315.28716,2.3247112,2.647345,253.76674,12.092998,14.448706,5.8096699,7.9465562,43.090503
2201,126.35,36.55,126.375,36.525,44.386814,29.398998,2.1966506,8.1438348,8.880039,314.12874,2.3249028,2.4941645,256.32663,12.79589,15.249036,5.5347275,7.9512379,44.628995
2201,126.35,36.55,126.375,36.525,47.039964,31.987567,2.2228585,8.1446025,9.0584358,312.64036,2.3329147,2.3706102,258.18332,12.833,15.86926,5.3267977,7.968445,45.990915
2201,126.35,36.55,126.375,36.525,34.996763,21.712633,1.9601761,8.1420834,8.2937144,316.8848,2.3119359,2.7705725,250.47049,11.329585,13.693563,6.0016647,7.9327011,41.178637
2201,126.35,36.55,126.375,36.525,40.28575,25.624636,2.1538432,8.1412133,8.6480597,318.46939,2.3064586,2.6171707,253.33158,12.513259,14.581831,5.7131794,7.9204114,42.572717
2201,126.35,36.55,126.375,36.525,44.050422,28.719814,2.2588969,8.1408119,8.9132206,319.41841,2.30877,2.4819949,255.74399,13.077376,15.351314,5.4733492,7.9199694,43.936485
2201,126.35,36.55,126.375,36.525,46.207594,30.850438,2.2839167,8.140818,9.0809032,320.04684,2.3171881,2.3665659,257.59452,13.077795,15.981346,5.2817737,7.9306841,45.150437
2200,126.35,36.575,126.375,36.55,42.633193,28.004479,2.0808231,8.1489627,8.6414834,305.29328,2.3521545,2.6714207,255.97718,12.552641,14.291986,5.9552581,7.9940486,44.528005
2200,126.35,36.575,126.375,36.55,48.353164,33.527246,2.1026597,8.1528659,8.9428346,293.14132,2.3606787,2.5094635,258.59021,12.727673,14.94398,5.6869815,8.0320782,46.974337
2200,126.35,36.575,126.375,36.55,52.786513,39.037109,1.9556801,8.1591989,9.1454011,274.46364,2.3829187,2.3609273,260.53253,11.797232,15.393604,5.4737779,8.0995264,49.901945
2200,126.35,36.575,126.375,36.55,55.930162,44.469984,1.6455144,8.1679635,9.2457724,249.04262,2.4172603,2.2321006,261.68206,9.8168814,15.595428,5.3264174,8.1948238,53.215729
2200,126.35,36.575,126.375,36.55,37.793714,24.55836,1.911755,8.1479648,8.3800469,308.65202,2.3568169,2.7661505,253.76343,11.327917,13.846897,6.1142663,7.9911207,43.474989
2200,126.35,36.575,126.375,36.55,44.821657,30.533492,2.0479165,8.1505566,8.7722431,299.78531,2.3560276,2.5765929,256.92348,12.244534,14.686256,5.7803736,8.0127478,45.764196
2200,126.35,36.575,126.375,36.55,49.938046,35.872571,2.0169199,8.1550241,9.035936,286.40834,2.3692546,2.4161105,259.28793,12.052113,15.291696,5.5262488,8.0596957,48.310007
2200,126.35,36.575,126.375,36.55,53.318622,40.505091,1.8494864,8.1610259,9.1808736,269.26077,2.3926469,2.2871262,260.80773,10.966368,15.650019,5.3506666,8.1265783,50.937055
2200,126.35,36.575,126.375,36.55,34.051625,21.828405,1.790546,8.1468982,8.1806475,311.63084,2.3581914,2.8386876,251.97216,10.436752,13.50177,6.2314928,7.9858931,42.565646
2200,126.35,36.575,126.375,36.55,41.903067,27.960069,2.0177916,8.1481615,8.6377113,306.11205,2.3491658,2.6302319,255.46649,11.929522,14.486175,5.8474759,7.9917631,44.636128
2200,126.35,36.575,126.375,36.55,47.3321,32.942779,2.0799539,8.1508298,8.9427768,297.84799,2.354625,2.4628597,258.08679,12.313104,15.217178,5.5628357,8.019632,46.784996
2200,126.35,36.575,126.375,36.55,50.676846,36.768602,2.0216413,8.154431,9.1157281,287.9097,2.3693144,2.3336072,259.83069,11.889077,15.707804,5.3634303,8.0627758,48.814886
2200,126.35,36.575,126.375,36.55,32.460889,20.540192,1.7606116,8.1456851,8.1052689,313.86869,2.3521295,2.8624936,250.94078,10.164273,13.371897,6.2527143,7.9755646,41.939784
2200,126.35,36.575,126.375,36.55,40.18961,26.301285,2.0247781,8.1458702,8.5720063,311.26447,2.3390875,2.6549078,254.41512,11.868125,14.40248,5.8600053,7.9701326,43.747045
2200,126.35,36.575,126.375,36.55,45.4317,30.751552,2.1378208,8.1471115,8.887729,307.10788,2.3400287,2.4896062,257.0841,12.546424,15.199081,5.5672005,7.9837689,45.55199
2200,126.35,36.575,126.375,36.55,48.515631,33.901461,2.141256,8.1490065,9.0705825,302.28789,2.3497442,2.3613941,258.92445,12.475713,15.777275,5.3557644,8.0109182,47.169891
2183,126.35,37,126.375,36.975,64.807801,26.158101,5.2938035,8.0814434,12.452457,251.26922,1.8103116,1.7864149,234.93266,33.397786,12.779792,4.2314558,7.7951027,30.500449
2183,126.35,37,126.375,36.975,76.50555,31.113153,6.0935964,8.06941,12.752668,283.32124,1.8300192,1.8013454,248.33122,39.335861,14.483781,4.0721974,7.6866569,32.380754
2183,126.35,37,126.375,36.975,86.568103,35.451956,6.7665426,8.059183,12.878036,309.85333,1.8461458,1.8232236,259.66585,44.382466,15.921815,3.9543981,7.5976095,33.947725
2183,126.35,37,126.375,36.975,95.236874,39.292626,7.3300939,8.0507154,12.955399,332.15753,1.8631214,1.843887,269.30475,48.643468,17.141806,3.8756515,7.5252382,35.293881
2183,126.35,37,126.375,36.975,58.199104,23.141422,4.8800661,8.0878886,13.069434,239.0963,1.7885752,1.7006804,228.64114,30.220876,11.965875,4.2656484,7.8361351,29.801831
2183,126.35,37,126.375,36.975,70.483762,28.481181,5.7033057,8.0760507,13.324499,271.83811,1.8148151,1.7315353,242.31578,36.340188,13.738942,4.1385873,7.7313568,31.767042
2183,126.35,37,126.375,36.975,81.471051,33.359653,6.4212741,8.0656888,13.432559,300.15453,1.8402808,1.7642138,254.51458,41.727774,15.289976,4.0456389,7.6415488,33.490247
2183,126.35,37,126.375,36.975,91.235904,37.787107,7.0443214,8.0567614,13.483444,324.7906,1.8654923,1.794362,265.30728,46.43866,16.647494,3.9816417,7.5650254,35.01423
2183,126.35,37,126.375,36.975,54.383771,21.132724,4.6834875,8.0908064,13.875609,235.74168,1.7661885,1.6108703,225.49469,28.612257,11.604849,4.2243397,7.8443381,29.567191
2183,126.35,37,126.375,36.975,66.312698,26.448722,5.4637623,8.0799387,13.990794,266.23045,1.7950042,1.6596991,238.38936,34.444914,13.299142,4.1415718,7.7519851,31.438165
2183,126.35,37,126.375,36.975,77.357327,31.48547,6.1673092,8.0701843,14.00755,293.74287,1.8265777,1.7046841,250.5218,39.746624,14.828955,4.0822848,7.6689228,33.158378
2183,126.35,37,126.375,36.975,87.551299,36.213786,6.803916,8.061449,13.984856,318.76512,1.8581694,1.7454843,261.74641,44.572166,16.222078,4.041063,7.5942385,34.743142
2182,126.35,37.025,126.375,37,91.090701,36.554035,7.1582064,8.0488851,11.407725,314.58778,1.8482936,1.949862,263.28542,47.402682,16.405038,3.6889829,7.5387237,33.750067
2182,126.35,37.025,126.375,37,94.787375,37.278757,7.5023142,8.0406105,11.136145,325.81528,1.784928,1.9660696,268.30015,50.023883,17.005697,3.4684588,7.470405,34.087552
2182,126.35,37.025,126.375,37,96.021992,36.896987,7.6891631,8.0346919,10.77154,330.10413,1.7095352,1.9932151,270.70343,51.4478,17.241444,3.2775776,7.4243273,33.99935
2182,126.35,37.025,126.375,37,97.20771,37.018667,7.8119148,8.0314085,10.629084,333.59627,1.6748057,2.007217,272.50206,52.386352,17.434128,3.1902923,7.3989783,34.058573
2182,126.35,37.025,126.375,37,82.962436,33.576204,6.554362,8.0601812,11.730249,294.0162,1.8453534,1.910084,254.32851,42.863268,15.252375,3.915076,7.6294769,32.76979
2182,126.35,37.025,126.375,37,90.264591,36.229655,7.0996267,8.0501629,11.719531,314.58038,1.8225774,1.9197682,263.07644,46.96031,16.346676,3.7204922,7.5428327,33.803092
2182,126.35,37.025,126.375,37,95.556262,38.053429,7.5039326,8.042292,11.605126,329.12879,1.7951285,1.9367033,269.45253,50.018785,17.134839,3.5636416,7.4773666,34.486231
2182,126.35,37.025,126.375,37,99.908606,39.761738,7.8104691,8.0367676,11.585611,340.69498,1.7851098,1.9475184,274.47991,52.353201,17.765548,3.4782487,7.4319211,35.09908
2182,126.35,37.025,126.375,37,73.557068,29.853356,5.8859123,8.071767,12.043394,271.01794,1.831311,1.8560202,244.07302,37.855648,13.948787,4.1092583,7.7218595,31.57911
2182,126.35,37.025,126.375,37,83.59317,33.932086,6.5900443,8.0604003,12.242811,298.85915,1.8356494,1.8645428,255.77195,43.102856,15.422966,3.9315447,7.6204324,33.144725
2182,126.35,37.025,126.375,37,91.778331,37.281484,7.1570469,8.051049,12.294467,320.79197,1.8357471,1.8805045,265.15531,47.366826,16.607425,3.7954874,7.5400204,34.370506
2182,126.35,37.025,126.375,37,98.634297,40.218797,7.6133733,8.0437379,12.347951,338.69389,1.8415167,1.8942397,272.84843,50.825718,17.583052,3.7105795,7.4782808,35.412022
2182,126.35,37.025,126.375,37,64.807801,26.158101,5.2938035,8.0814434,12.452457,251.26922,1.8103116,1.7864149,234.93266,33.397786,12.779792,4.2314558,7.7951027,30.500449
2182,126.35,37.025,126.375,37,76.50555,31.113153,6.0935964,8.06941,12.752668,283.32124,1.8300192,1.8013454,248.33122,39.335861,14.483781,4.0721974,7.6866569,32.380754
2182,126.35,37.025,126.375,37,86.568103,35.451956,6.7665426,8.059183,12.878036,309.85333,1.8461458,1.8232236,259.66585,44.382466,15.921815,3.9543981,7.5976095,33.947725
2182,126.35,37.025,126.375,37,95.236874,39.292626,7.3300939,8.0507154,12.955399,332.15753,1.8631214,1.843887,269.30475,48.643468,17.141806,3.8756515,7.5252382,35.293881
