id,수온,염분,용존무기질,암모니아성,아질산성질,수소이온농,부유물질 ,규산염,화학적산소,투명도,질소,질산성질소,인산염인,클로로필,용존산소,총인,자갈,모래,실트,점토,평균,분급,IL,AVS,TOC,출현 종수,서식밀도,생체량,다양도,ISEP,target
2560,27.14220119,31.09902194,42.36238894,30.43975156,1.976164556,8.136582713,9.115308531,335.1117594,2.360000281,2.057480325,260.5936713,9.9451154,17.60462875,4.847129838,7.968435506,47.09485206,1.325313948,42.31594844,46.83878556,9.51994325,4.363099862,1.7482569,2.897406819,0.004416259,0.362388449,14,1040,151.4486178,1.85383,4.572167925,0
2561,26.93842025,31.14342883,44.3160505,31.76203917,2.084502317,8.120583775,9.76688985,344.0838725,2.295470233,2.046295275,260.944865,10.47958383,17.88398683,4.8421281,7.785068617,45.77652375,2.349769092,52.18534475,37.54094092,7.923932725,3.924225592,1.616170167,2.645860233,0.00385757,0.337485857,13,1051,231.7887308,1.816682558,4.344449833,0
2562,26.82519213,31.15740731,44.46447319,31.396133,2.157567069,8.111299156,9.916366388,339.4957913,2.241155831,2.114674025,256.0304263,10.92930034,17.52011513,4.759061581,7.697104075,43.98305,3.804669725,58.58322975,31.11643688,6.495651375,3.534278325,1.530505756,2.434195506,0.003333348,0.318505853,13,1121,329.5407556,1.789096425,4.168951056,0
2563,26.63095392,31.19027733,43.96767433,30.10987367,2.261788375,8.1047521,9.569652817,335.0786292,2.188957842,2.252208258,248.2857633,11.62772948,17.03399267,4.597147292,7.618840183,42.30810892,5.416875317,61.15453367,27.966328,5.462254508,3.258449842,1.508314842,2.304111158,0.002962926,0.308187943,13,1193,427.6694533,1.769572025,4.066285983,0
2564,26.5467625,31.19573919,43.51317006,28.76297219,2.39379815,8.096018131,9.23631485,334.5708456,2.109062931,2.3904808,237.9393006,12.39794638,16.63148125,4.373195819,7.491927994,40.77843981,8.442896975,61.47241125,24.87780675,5.206878838,2.981819913,1.600305213,2.306471781,0.002998507,0.318710133,13,1298,572.4896787,1.77695165,3.827652363,0
2565,26.423395,31.23147008,43.17570958,27.74031883,2.505726808,8.088915175,9.092281258,335.6279817,2.041609275,2.48942415,227.3806142,12.97601942,16.34404567,4.193425983,7.379360392,39.62430483,8.430357625,64.53672017,21.98942325,5.043490192,2.881214392,1.541355008,2.26094955,0.002788803,0.313881348,13,1324,568.9632192,1.778708558,3.719770383,0
2603,27.72329767,30.34019942,68.04876567,40.31605492,4.035616333,8.120442975,14.33419242,388.4603392,1.959589783,1.693238392,280.777475,23.67300942,29.03725275,4.344770817,6.5166248,58.23766292,1.492051725,39.489289,44.56928542,14.448806,4.796727825,1.882907808,3.164725233,0.01605887,0.40683512,11,845,655.1095,1.714782125,3.595126725,0
2604,27.77027469,30.42175,66.02256425,37.46099375,4.147456325,8.105974363,15.94465813,361.8907162,1.895679738,1.569090688,278.5516769,24.40307081,28.68675106,4.701839219,6.440781475,58.85803056,1.664935175,37.18814519,45.67153375,15.47472981,4.9009001,1.965681394,3.296738638,0.017311838,0.423263947,11,859,574.2040413,1.709054075,3.63083385,0
2605,27.83490175,30.70005,64.91330117,36.11096183,4.185627342,8.09433475,16.85322775,347.238645,1.86457305,1.488869475,277.7612733,24.61159892,28.70244867,4.888631233,6.386249042,59.51375358,1.82842645,35.10106558,46.64311658,16.42664717,4.995783958,2.043092358,3.418720917,0.018661437,0.437993883,11,868,506.0361383,1.70564775,3.654739658,0
2606,27.84021138,30.88976825,63.59415406,33.30953469,4.358874469,8.126175638,16.804825,338.8383962,1.901840875,1.632245381,276.48447,25.92205781,26.14988056,4.981028131,6.552062456,56.30406,1.976333994,33.29988663,47.45571125,17.26723869,5.077560525,2.1124837,3.526441069,0.020114768,0.450448393,11,871,452.9482962,1.705082375,3.664094775,0
2615,27.60682925,32.61453375,28.25208733,6.443931717,2.992707992,8.007292492,31.88753475,226.730485,1.685045383,2.909053442,232.6399283,18.81719608,10.37731909,4.886194242,7.66016205,31.19415808,3.725730008,21.3494615,50.89880667,24.02365458,5.68116955,2.718822783,4.021950167,0.03801617,0.524256571,11,824,236.8967658,1.693003883,4.006801033,0
2616,27.60717731,32.62696519,26.657792,6.084124919,2.838262344,7.998133113,35.56334756,229.0883163,1.662753156,2.885918806,233.4685644,17.73732306,10.40005525,5.045164556,7.701970494,31.43820856,3.870822756,18.78929637,51.46649169,25.87087538,5.867832763,2.832071662,4.147638206,0.032724883,0.530844364,11,776,226.2542394,1.652173106,3.997264031,0
2617,27.5733405,32.56950317,34.53606375,7.342243417,3.952998708,8.048338858,33.71080308,242.5737033,1.729312742,2.786358233,242.8570525,23.24398033,10.59895192,5.015980875,7.764182808,31.64775967,3.341427369,14.27406094,52.85293375,29.529414,6.305403233,2.913863008,4.400448908,0.019360478,0.537698018,10,676,207.4651833,1.573397583,3.69297535,0
2618,27.54202125,32.54525069,50.14218081,9.700555444,6.192054831,8.141662144,29.15039731,266.5985169,1.869305375,2.598633713,260.8353125,34.25532656,10.918584,4.887725075,7.880140894,31.85980006,6.767839414,23.42052284,42.90009412,26.90785913,5.419779225,2.987244819,3.987557881,0.009930864,0.455642262,14,919,424.6366088,1.793835263,3.755494581,0
2619,27.47486067,32.49459042,65.56347033,11.81596183,8.481529458,8.223078917,25.61795067,289.1933742,2.007453683,2.393665933,279.84551,45.2749545,11.1784375,4.800937433,8.023557758,32.01387125,13.33849592,42.8416775,24.15521925,19.65063403,3.507702875,3.175629425,3.114652167,0.006969813,0.373803992,16,1091,470.5864714,2.038330942,4.031654592,0
2624,26.5800665,32.206055,127.9280538,20.46179531,17.71771831,8.179727144,27.50290456,361.2094631,2.212102406,1.555930269,354.60512,89.79251475,13.76116644,4.233730263,8.565236231,32.35923112,3.5401012,16.22792112,49.52023106,30.71006844,6.296772225,2.828424544,5.123422556,0.019859146,0.611517968,16,2507,181.3917944,1.739028112,4.594039906,0
2625,26.31211825,32.25495117,123.2019858,18.610296,17.39876658,8.196221175,23.91531558,336.043995,2.365921925,1.480416208,359.4646175,87.22729583,12.0918174,4.738370233,8.808402092,32.22966017,1.723937052,9.267487867,53.15863925,35.8491375,7.049667867,2.754629708,5.957530783,0.015918859,0.675565078,19,3080,174.9838542,1.759409492,4.678687525,0
2626,26.12164838,32.243974,113.0163764,15.20494138,16.50118513,8.228098081,17.69190638,295.0556681,2.605603794,1.382516587,363.6835656,81.32596006,9.285511744,5.590331431,9.166317244,32.16417687,1.092523804,6.922870913,55.26840112,36.71571619,7.270373094,2.728271806,6.177245987,0.013757874,0.681549668,19,3041,162.6691431,1.807854675,4.674172919,0
2627,25.79385958,32.19483008,102.7609331,12.65724033,15.71262025,8.252593833,13.48267683,253.5302258,2.928436883,1.366466442,372.8670025,74.39660325,6.862202633,6.275159942,9.666422917,32.002752,1.201936878,8.432984783,58.13936317,32.22520808,6.970607983,2.701378,5.648807425,0.010853117,0.607234724,17,1997,133.3853267,1.93927095,4.508415292,0
2629,25.56899108,32.10840842,69.89094292,5.8712304,13.49429799,8.319815642,6.329263817,180.4046117,3.819677767,1.490429617,397.3641317,50.50647267,1.405588028,8.829087633,11.30056833,31.74573983,1.716431575,12.88824258,57.00534283,28.38933708,6.524026292,2.621283683,4.928924467,0.012157057,0.589568824,15,1522,140.4762183,1.823255375,4.300276375,0
2630,25.53326125,32.06485769,73.81014206,6.101679375,13.86081388,8.325699244,6.690818775,172.6016669,3.73332195,1.521930937,397.1080606,53.8261885,1.474414796,8.705527838,11.08555356,31.35807925,1.8652047,14.30200375,56.37378525,27.45835463,6.394316344,2.584095844,4.692060612,0.012850334,0.595426699,14,1453,145.4570825,1.759206425,4.253312981,0
2638,26.33932281,31.74534313,52.465353,9.137490381,6.672635431,8.934635938,11.38938338,245.6761019,2.097057388,2.055868894,271.2633062,36.66307981,6.661172369,5.0459896,8.966536038,26.18407525,0.835048604,6.07063625,63.100993,29.99321175,6.924225294,2.452061613,4.135659819,0.007596961,0.619606948,10,777,92.58846613,1.561474969,4.144504519,0
2639,26.38352167,31.70406625,41.08140225,7.381451958,4.998017825,8.8797391,11.67350383,216.8901017,1.807825867,1.986032492,246.597195,28.70859075,6.350276633,4.843996508,8.8909068,24.2484955,0.913606439,6.47031585,61.85456092,30.76141267,6.949191192,2.459402833,4.25516415,0.010069102,0.641608996,11,834,89.26516333,1.603948317,4.147492058,0
2686,27.18893178,22.74939056,328.6093511,140.2046356,22.76271389,7.958784067,28.48027933,748.0865367,2.189731844,1.881430178,527.5727411,165.6575311,42.30381667,5.2103408,6.718334344,69.35841611,0.796876849,32.03951933,57.33509556,9.828493444,4.735095056,1.565404589,2.881050678,0.011044236,0.396932759,12,909,213.6551356,1.686379356,4.096568567,0
2687,27.16246492,23.04136225,338.2370558,143.7558433,23.45340883,7.9494577,29.28646992,758.0656283,2.1888711,1.826525683,537.6390783,171.0434967,43.15268233,5.173882892,6.696178808,70.4318475,0.757721995,31.40377808,57.98343942,9.855047225,4.7537396,1.566280858,2.889920708,0.011042686,0.398738629,12,906,212.7374575,1.681264667,4.118307408,0
2696,26.58054756,26.18365044,420.9618711,175.62253,29.31999133,7.871416978,37.20843756,833.5197456,2.159107233,1.392812133,622.61357,216.0359289,50.27740411,4.570268567,6.526498489,79.07935867,0.192401644,9.461209378,76.80873622,13.53765252,5.5461926,1.784219411,3.562044767,0.016911946,0.523388358,12,1376,172.8609526,1.4780631,4.994691656,1
2699,26.56408383,27.20890492,390.3704542,172.8299183,26.7776785,7.873650708,34.6241035,813.6849775,2.174886875,1.3513312,591.5518983,190.7777325,49.08258483,4.577599483,6.514588333,76.71789425,0.569373733,27.80019333,61.18741458,10.44301593,4.893539217,1.642923858,2.952661208,0.01142064,0.429850623,13,1042,264.7630342,1.736542467,4.168871042,0
2700,26.54306656,27.54612767,375.7891489,170.9633644,25.49828267,7.875934144,32.58128911,801.4541967,2.170920522,1.344862622,575.6187789,179.3408533,48.30118222,4.564440422,6.517724222,75.25815867,0.644763971,32.51581533,57.335957,9.503461144,4.707023378,1.568584644,2.817448956,0.01316961,0.407913652,13,1263,273.7772678,1.766761756,3.996509511,0
2702,26.37085278,28.115786,347.9896533,168.6978722,22.80769678,7.879359022,26.76301467,772.6641044,2.156496178,1.338298522,540.42408,156.4904744,46.60145933,4.409136778,6.535370333,71.53388567,0.547924822,38.40693567,52.78573367,8.259404033,4.464898411,1.489087256,2.655045233,0.019739544,0.384994819,14,1889,302.3645489,1.818006067,3.659005467,0
2703,26.30374267,28.3204755,342.1019675,173.06446,21.74723058,7.877796067,23.05171042,762.2545083,2.180091083,1.3398499,526.3663842,147.2865575,46.20655325,4.218136425,6.553433092,69.65673975,0.555284965,40.88610367,49.65888192,8.899728542,4.538223767,1.67414455,2.769429133,0.033571082,0.413072205,15,1413,267.1918858,1.952505483,3.750127325,0
2708,25.41822244,29.331499,257.8068978,132.4707144,16.23876022,7.902429856,18.86309211,640.4255722,1.849020189,1.294805467,436.6399722,109.1129156,38.93066356,3.327699544,6.644026044,58.70082944,8.194586511,39.04331367,43.68288433,9.079210433,3.931647344,1.868030167,2.814449067,0.011695204,0.406432667,13,1167,199.2197344,1.744606111,3.863667,0
2709,25.33417225,29.40873108,244.2880908,123.4043175,15.52877792,7.911882492,19.87250625,626.3221475,1.974976808,1.308012808,423.1324333,105.3643908,37.51562192,3.474792967,6.665077517,57.46369342,8.562791875,37.70125442,44.476293,9.25965555,3.931373858,1.916445283,2.832952642,0.010241216,0.408015468,13,1064,188.30592,1.744464183,3.855274617,0
2710,25.17508111,29.51532433,232.7450089,115.6678589,14.87375244,7.918297711,20.99122844,613.6891644,2.224675722,1.283735533,411.3813822,102.2103142,36.06793856,3.523180289,6.6964539,56.05494267,7.394127856,37.45731311,45.89055889,9.257994589,4.02624,1.890586733,2.803090056,0.008850989,0.399198513,13,1002,178.8997344,1.745548111,3.887483567,0
2711,25.20299075,29.5738245,217.4520042,106.4139171,13.87251792,7.923141475,22.37823033,588.7788208,2.505822083,1.210475133,392.5303983,97.17029975,34.20731925,3.209938175,6.737990933,53.5113085,5.810801617,37.95392892,47.05926142,9.176001767,4.134121733,1.829091192,2.749952992,0.007799512,0.38703435,13,976,172.041535,1.742834533,3.9495985,0
2719,24.47347067,29.99652758,139.994835,59.73737542,10.06746894,8.006505842,14.30296717,442.380345,1.995540983,1.941999175,314.258275,70.20471783,23.26147967,3.566625958,7.196308442,42.06370508,1.180180032,36.76619583,52.2909285,9.762686592,4.605903217,1.657746992,2.664065267,0.005587836,0.346587572,11,918,170.1920417,1.538327083,4.47091205,0
2723,25.22144583,30.34835517,127.3308458,56.58253167,9.034797267,8.04494365,14.70462358,426.9703425,2.0401927,1.869938108,309.5202,61.74339425,21.83896283,4.383579017,7.35358885,42.57569325,0.498539576,25.804821,60.30253817,13.39409567,5.20722345,1.949865225,2.989159033,0.006947525,0.392227759,11,817,157.5989175,1.449878042,4.2729156,0
2724,25.41808878,30.40532,126.5595278,56.70042344,8.9210177,8.051207356,14.62873356,428.5738978,2.052645467,1.9017572,310.1703078,60.96796156,21.83743856,4.478733822,7.366824656,42.97235133,0.52795478,27.97586378,58.48835467,13.00782022,5.120337544,1.924356778,2.936598378,0.006784784,0.387150387,11,853,159.0733533,1.489367344,4.321742078,0
2735,27.26734283,30.92672442,64.20832517,46.64338308,2.434052342,8.159030008,9.764672367,278.0759908,2.390640975,2.132604108,268.5554725,15.13273148,16.98988942,5.061655283,8.104069533,52.88952225,2.0137497,60.18690908,29.54938975,8.249943892,3.652475858,2.147911683,2.498652917,0.002765874,0.316324868,12,923,119.8510983,1.727724517,4.282018783,0
2736,27.34312578,30.96955389,56.85013922,43.79461333,1.907222678,8.164018322,9.348314811,268.6701544,2.419538111,2.089820933,264.1775833,11.14391286,16.681641,5.009057433,8.191501578,53.19181833,2.218090222,64.13941011,25.79051911,7.851977311,3.413899356,2.329652678,2.361998767,0.003171867,0.290918,12,1035,86.51235656,1.675793433,3.926879,0
2741,26.85519025,31.12521775,41.54214558,32.28434892,1.728575658,8.102371542,10.71200142,335.652785,2.253237783,1.901214608,260.4343317,7.5394463,18.01075125,4.80043505,7.700232283,44.56043,3.308970525,58.0754965,31.71262417,6.902893383,3.592748917,1.599877758,2.498726758,0.003371339,0.324522859,13,1047,316.8631575,1.803258542,4.082873142,0
2742,26.66235267,31.16282556,39.24839156,28.94127089,1.834932367,8.100845111,9.336398789,322.2552122,2.2302842,2.212933278,249.5816633,8.514930244,16.96460278,4.578592178,7.690931222,42.30200089,4.321933267,60.69459767,28.78817656,6.195278989,3.380779378,1.571390644,2.4151028,0.003055448,0.318149382,13,1081,384.9776744,1.797819622,3.952676567,0
2743,26.57875867,31.17259183,38.21901367,26.56336917,2.036416342,8.082718292,8.6692175,322.8861792,2.061794017,2.444103375,234.1730058,9.67607605,16.32498775,4.1607962,7.437795308,39.881701,4.961845158,62.18903767,26.981856,5.867248717,3.24941995,1.577246258,2.386037717,0.002809734,0.316325817,13,1082,429.7221975,1.803560125,3.831645825,0
2744,26.46795422,31.20738822,36.20883833,24.35638578,2.107841567,8.066524656,8.2282806,320.1983933,1.918653089,2.623412822,219.14483,9.810624956,15.81838633,3.840895378,7.238943122,38.013335,4.601633311,63.29438767,26.26779244,5.836173544,3.222092633,1.583712267,2.391995078,0.002596287,0.314668156,13,1022,433.3311667,1.820613889,3.723859022,0
2766,27.39065722,31.37920156,11.70074858,6.962903789,0.780384568,8.167611444,3.452916511,310.1540344,1.246759033,2.1935852,213.55528,4.037306456,10.21869303,2.997849233,7.629186311,35.87110233,1.888094778,37.55295033,52.39520178,8.163716489,4.359875611,1.993391256,2.618292122,0.047189052,0.404127742,11,502,763.5374811,1.817881633,2.632626667,0
2767,27.40203383,31.39952083,19.52784014,11.25267817,1.320894816,8.177687333,5.532596667,320.3242633,1.386815117,2.203247125,224.7854175,6.985364942,11.05132941,3.459475392,7.6980038,37.4331715,2.225487442,38.13170917,51.36182183,8.2809539,4.333753,2.100609392,2.639656042,0.056006547,0.396908977,11,452,849.1332767,1.815618883,2.4474544,0
2780,27.60563444,30.51089789,69.60790822,45.17104011,3.622661556,8.1105052,11.68980056,437.30786,2.010696622,1.808119856,279.68337,20.77305033,31.00841489,3.698362522,6.514771444,58.25846078,0.965836628,47.22162533,40.62327922,11.18891722,4.451443178,1.620621567,2.720763322,0.012758583,0.349079974,11,761,988.3754433,1.743323922,3.428783578,0
2781,27.64853175,30.45583692,69.16484608,42.26350783,3.919524833,8.135516517,12.67778767,416.6497317,1.995467658,1.8407751,279.6802542,22.94929717,29.05029133,3.979758942,6.6055873,56.65314717,1.17055386,44.04548875,42.30895492,12.47457033,4.58955215,1.7244746,2.8963273,0.013927669,0.372212853,11,795,847.2211258,1.730398408,3.500957792,0
2782,27.70875489,30.34687256,67.87990467,38.65402456,4.201415189,8.1558453,13.84073233,392.8763978,1.967775967,1.858213556,278.1107356,25.00332478,27.018611,4.303291633,6.680303167,54.89883667,1.384033244,40.97482956,43.87176322,13.76884322,4.726279,1.828919667,3.068617333,0.015198036,0.394723071,11,826,721.5543778,1.719331256,3.565753678,0
2785,27.79164908,30.84131225,64.69300917,31.73793492,4.671880283,8.186356183,16.06931158,347.3172375,1.941432633,1.899713067,275.4603325,28.27838883,23.31004,4.849595508,6.824871592,51.57258375,1.977621858,34.0326725,46.99164333,16.99721717,5.0443611,2.091486167,3.476337117,0.019309848,0.446439559,11,880,474.6167483,1.703089417,3.689262692,0
2786,27.66217578,31.27099344,63.58344656,28.955585,4.881716167,8.213180933,16.35298189,337.5730211,1.960417289,2.032184478,274.0344533,29.74323022,21.03493689,4.918519833,6.9834433,48.533281,2.1547582,32.42021311,47.60109611,17.82297944,5.118250567,2.161183156,3.574566511,0.020743282,0.458442753,11,888,424.3698244,1.702351889,3.7119667,0
2795,27.59793517,32.5931395,40.85485383,9.389022725,4.562737167,8.113250983,29.29051867,253.2613642,1.793838567,2.754452792,248.4540883,26.90663017,10.88213092,4.921694267,7.773602533,32.04613433,4.531809592,20.76116508,49.6296005,25.0745375,5.6664099,2.878346575,3.9570101,0.022708232,0.50666053,11,829,228.9030375,1.619768892,4.104747633,0
2796,27.56594022,32.54327978,46.49015367,10.12682417,5.412391256,8.151192044,28.54191389,262.7494678,1.847674789,2.674955378,256.0673167,30.95564156,10.92498311,4.924833656,7.848458344,32.09509033,4.204586989,16.37712019,52.760538,26.65550089,5.948380256,3.020868667,3.916441778,0.010814916,0.49937865,10,718,180.2271489,1.483758756,4.309520156,0
2797,27.533944,32.52112458,56.50868442,11.55662092,6.887376458,8.214533358,26.23573433,277.8034808,1.944917042,2.541782633,268.9469858,38.07140733,11.028472,4.895337742,7.962487192,32.18783617,6.339761933,21.46895933,48.63962883,23.5483315,5.312347558,3.234210158,3.420097058,0.004962573,0.44877145,10,700,205.0538005,1.4655241,4.623761292,0
2798,27.46783578,32.47360167,67.39725367,12.98869,8.530284311,8.275734556,23.95039056,292.5538378,2.052838044,2.388407733,283.5140522,45.88755689,11.093556,4.873691644,8.101661756,32.23078211,11.45340911,37.38505278,31.05822222,20.09062411,3.951424444,3.191038022,3.169418022,0.008770339,0.408156349,14,975,320.4134156,1.838200667,4.270393844,0
2808,25.82106511,32.11318067,37.69589478,8.463893033,6.266331004,8.370625378,6.202538822,216.4827067,3.872181833,1.454363344,338.4224256,22.96417392,2.008034524,8.381142211,12.09216144,31.50684644,2.017768522,14.40959056,55.58837433,27.98349144,6.404731722,2.613504978,4.821195289,0.013412444,0.593687046,15,1567,150.8908333,1.778691833,4.295020167,0
2817,26.36564108,31.78069217,51.50181933,9.3786082,6.524864625,9.026845833,11.49042917,257.9241025,2.096557392,2.073256792,270.2507492,35.60702808,6.722501842,5.167641608,8.950022792,26.59734133,1.405012408,9.674715083,59.51333408,29.4067535,6.717409083,2.4828455,4.299039783,0.012380737,0.645058441,12,1075,108.7379858,1.632905733,4.1926627,0
2818,26.40444478,31.74986689,40.10199211,7.496359078,4.861527522,8.956699122,11.74868178,225.8832722,1.805785711,1.993470422,245.44396,27.75144489,6.376360544,4.943818322,8.878789844,24.53445056,1.427716833,9.563159167,58.91588133,30.09308067,6.766852222,2.4879865,4.374589856,0.014095418,0.660489734,12,1119,105.3190267,1.657978144,4.214951589,0
2819,26.43705317,31.736295,23.57922783,4.166575658,2.673835404,8.687653533,12.0609385,159.5851288,1.435078458,1.783941625,212.629115,16.74317785,5.4987571,4.712672942,8.886387358,21.18749842,1.523583433,9.9292718,57.62181783,30.92517717,6.807397467,2.501328292,4.5037363,0.017199424,0.685202573,13,1226,104.1484578,1.70584365,4.266703708,0
2866,27.18239838,23.67612775,344.9754825,145.87163,23.96167819,7.945096212,29.867462,766.2230538,2.190513213,1.808914088,544.8761688,175.1581644,43.72339938,5.182051306,6.682565419,71.22597269,0.771567915,30.72882038,58.50938969,9.990208644,4.776164225,1.579193056,2.913664006,0.011203021,0.40270418,12,911,210.4828144,1.666695606,4.143121019,0
2875,26.53667592,26.94118492,461.5917408,186.5678592,32.37874967,7.851283617,40.99266542,864.547645,2.135257617,1.32309765,664.06664,242.662795,52.91775825,4.341674442,6.493088767,82.75662583,0.093041827,6.115281383,78.28270292,15.50897331,5.749500525,1.887946992,3.7475824,0.009881081,0.540436097,12,1139,200.9132094,1.307913274,4.907446025,1
2878,26.53836281,27.84916394,419.6902425,181.9518669,29.09936331,7.859326738,38.85561687,841.9761025,2.178604244,1.293310087,623.883795,208.656015,51.40272413,4.44610675,6.476931075,80.04599294,0.57427662,25.62450394,63.12138875,10.6798281,4.947051488,1.644949244,3.053161594,0.012193666,0.443344094,12,1098,236.4300169,1.680590963,4.295185838,0
2879,26.52118817,28.219911,401.0627767,179.447035,27.50333225,7.8633854,36.58805492,828.1094317,2.175346633,1.289872708,604.8539233,194.1282467,50.4615175,4.471478867,6.479366533,78.43412992,0.6834468,30.41847117,59.16356192,9.734517283,4.760051283,1.5863427,2.898920767,0.015055616,0.418977932,13,1431,253.6268392,1.709082892,4.194481558,0
2881,26.35566625,28.69317508,363.7694875,174.2617192,24.10865575,7.870520558,29.62616933,794.1649575,2.139444058,1.286481783,561.21925,165.4099458,48.30429325,4.3895996,6.492842617,74.13084608,0.340472448,25.23532711,64.63309775,9.791101408,4.821236392,1.606863333,2.9707329,0.022710642,0.43592771,14,4001,277.4369825,1.517627168,5.068665492,0
2882,26.28322687,28.81928256,350.4693194,174.46635,22.64415662,7.871821237,25.227995,778.1779838,2.1266111,1.286749669,540.9614975,153.3629481,47.4624225,4.222651488,6.503442912,71.70717369,0.357821354,41.29809025,49.66897663,8.675110806,4.522265931,1.542165694,2.90867685,0.037694043,0.42900365,16,1601,299.4350694,2.067008887,4.05329125,0
2883,26.15618992,28.93352075,346.8938233,180.8274217,21.61304208,7.869732808,20.64981733,768.508805,2.154366183,1.29329245,526.928615,144.4441675,47.1930435,3.967170992,6.524487692,69.598014,1.061966668,46.27845167,44.51403208,8.145547708,4.365263383,1.522857325,2.729106392,0.030935887,0.394239578,16,1352,266.8464467,2.025866633,3.842821183,0
2887,25.60607475,29.42093242,266.3711942,137.8961267,16.70138217,7.894312975,16.68380425,668.1222733,1.774668458,1.284446942,454.3529333,111.7944308,40.167151,3.43841895,6.587517717,60.9217705,14.56198883,35.06398792,40.62729892,9.746721008,3.521216217,2.156568642,2.998491283,0.012613244,0.449080828,13,1068,194.9344892,1.733769017,3.751354683,0
2888,25.53225612,29.48376325,255.7377575,130.3737913,16.14997006,7.903802106,17.50310925,662.44091,1.925757669,1.320282944,442.9270481,109.2253894,39.05961525,3.7862378,6.60058465,60.21162919,14.57644069,33.78742381,41.77742987,9.858702344,3.549269869,2.197594338,3.021060413,0.011171566,0.449329055,13,981,182.8898,1.734324556,3.71951185,0
2889,25.414486,29.55301708,245.4132442,123.3725417,15.57425683,7.912385317,18.45112433,652.0894892,2.131697717,1.323810925,431.3686108,106.475195,37.73391542,4.006618842,6.630292892,59.2003505,9.848326525,33.95113575,46.494835,9.70569895,3.935873858,2.06478445,2.934551642,0.008428057,0.420935667,13,905,170.5579142,1.751153992,3.810222508,0
2890,25.42295706,29.6070185,231.5307013,115.1271081,14.590698,7.920230931,18.27782919,634.5755656,2.384469188,1.303686506,414.3122356,101.8197626,35.91179131,3.884314012,6.671470825,57.33255463,6.697466313,34.50716444,49.22295106,9.572413513,4.170663863,1.945940588,2.838985575,0.007054829,0.39978479,13,885,162.1699425,1.750859556,3.962148331,0
2897,24.73644442,30.01952517,143.9564783,57.21283,10.58318925,7.9793723,16.1843695,445.7387492,1.803928608,2.122942708,306.4151783,76.16578617,23.78733092,2.549818458,7.092467458,40.72586925,1.593912867,37.71905408,50.96920042,9.717821733,4.535500917,1.685009925,2.706780942,0.005984852,0.356769887,12,930,173.040535,1.618390192,4.306806983,0
2898,24.76848019,30.05122681,150.3981469,63.86677556,10.71923081,7.993048675,15.11516906,468.1314613,2.002849219,1.989497331,322.6572931,75.82363013,24.67808519,3.3770229,7.114804644,43.41449031,1.34650895,36.79493538,51.90017712,9.958367919,4.600650269,1.6916148,2.713571631,0.005907715,0.35553837,12,924,172.3442081,1.582024206,4.375169888,0
2899,24.914684,30.11865658,150.5515225,65.94951883,10.58532392,8.006709775,14.70082692,473.5355625,2.080017758,1.920295742,328.6046008,74.03345525,24.73820792,3.904049692,7.156757458,44.59106767,1.133990176,35.4946825,53.04979258,10.32152458,4.680159667,1.7122752,2.732489892,0.005908437,0.356741973,11,916,170.5042058,1.548653675,4.426138942,0
2915,27.3503465,30.92921317,56.86446942,38.56860242,2.63945525,8.148083733,9.511697775,318.3712758,2.3699745,2.105137142,266.680215,15.6517065,17.64771242,4.8753282,8.034736992,49.52107567,3.0348146,61.503422,25.72422792,9.737532725,3.480410725,2.745833475,2.566690842,0.001951205,0.335997121,11,826,90.41209625,1.5819582,4.362479258,0
2916,27.35441406,30.95418019,42.63555569,30.06673412,2.017342669,8.154288744,8.671112381,319.1282294,2.417246331,2.019891263,259.3638894,10.52708817,17.34374569,4.70533995,8.2040977,48.46044706,2.655068225,59.92608294,28.2731225,9.145720313,3.575107556,2.467362731,2.5588672,0.002531916,0.329863696,12,889,110.9206847,1.643442287,4.343563638,0
2917,27.32571317,31.00050967,29.23973808,22.20352933,1.402808198,8.164123742,7.763633692,315.7396233,2.479819017,1.927448675,252.839045,5.586745092,17.01469833,4.540737908,8.418013675,48.00234075,2.0748529,55.88430142,33.37653883,8.664294617,3.80376195,2.046963392,2.621350683,0.003282313,0.334274769,13,936,158.4123908,1.7467394,4.314721933,0
2918,27.22563106,31.02441444,37.16274588,30.26927094,1.458709519,8.134351344,8.461325656,371.2478625,2.478710088,1.839130275,272.4207869,5.458102506,19.82577506,4.784281194,7.946397256,51.244246,2.020427844,54.70084762,34.99392919,8.284779556,3.856917538,1.830448012,2.636964631,0.003605369,0.336267259,13,958,205.0420506,1.791107169,4.239957269,0
2946,27.18907737,31.32633525,21.53613796,12.36960959,1.482134105,8.187989925,6.1531852,318.2174925,1.403066275,2.260547438,231.7973394,7.666196344,10.78789233,3.862757838,7.854476219,38.46572969,1.754015994,41.78471263,47.5110465,8.950153844,4.349558831,1.913890588,2.718561663,0.041278339,0.393274553,12,681,715.4111438,1.799802063,2.877666619,0
2953,27.21266825,31.06536333,36.08872425,23.28488067,2.2345731,8.132843867,7.69361585,424.8406158,1.917405925,2.551145233,237.808375,10.55335158,20.52499083,3.553216475,6.880877175,44.59046417,0.680395933,53.86578358,36.48630158,8.967351717,4.201304325,1.427065242,2.608476433,0.013183577,0.32321964,13,992,839.9714758,1.780257275,3.432447992,0
