실트,자갈,분급,염분,오염_주성분1,KMeans_cluster,id,target,rank
58.9170375,0.348746135,2.74286575,32.202076,0.5450477362253459,2,2447,0,3
63.269127,0.40794912,2.7270112,32.146584,0.5558876335755899,2,2448,0,3
60.549692,1.0371522,2.67771265,32.10891,0.8405282299393134,2,2449,0,3
58.28085,1.4692192,2.6246047,32.041062,1.1223163867526582,2,2450,0,3
57.185796,1.6870212,2.5799123,32.000288,1.041125026980462,2,2451,0,3
56.82931,1.779326,2.5482119,31.919086,0.27053620289964836,2,2452,0,3
57.007432,1.7745926,2.52753785,31.865811,-0.23061875575478868,2,2453,0,3
66.2636865,0.29429599,2.4309391,31.624815,-0.6125510381392856,2,2459,0,3
63.624814,0.43538487,2.440214,31.586529,-0.8840558070069698,2,2460,0,3
60.991307,0.72674939,2.46814125,31.5573595,-1.1782637336158044,1,2461,0,4
59.86676,0.58642787,2.5188712,31.498119,-1.4196782169693571,1,2462,0,4
61.6958745,0.50721987,1.5692054,24.3527095,3.225055805076777,0,2513,0,2
63.166312,0.45495381,1.5772146,24.5352175,3.3075522794013206,0,2514,0,2
65.274965,0.43235209,1.59050845,24.965867,3.3757885138479544,0,2515,0,2
71.211659,0.55827112,1.69402285,25.6997765,3.4164226312855215,0,2517,0,2
60.0112165,0.525802095,1.64201325,26.91333,3.1866139058481355,0,2520,0,2
55.708044,0.58474216,1.54415365,27.1749545,3.0387414849027166,0,2521,0,2
50.395445,0.31045224,1.34087995,27.8086315,2.681403843515557,0,2523,0,2
37.5372255,0.470329545,1.29700365,27.9832115,2.5155067020766992,0,2524,0,2
52.561251,0.99591818,1.6026466,29.9998145,0.01382272842313856,2,2540,0,3
62.159284,0.41505298,1.93329165,30.3347725,0.05569889852700048,2,2543,0,3
66.46627,0.218616965,2.120926,30.3978885,0.0887715030039497,2,2544,0,3
62.1740235,0.32997072,2.0287183,30.4319675,0.12860845013555328,2,2545,0,3
32.597025,1.1704428,1.73482015,30.953092,0.2327713406168536,2,2556,0,3
32.3054695,0.929846405,1.77151565,30.99946,0.2755327206086251,2,2557,0,3
44.715093,1.3700993,1.74822525,31.0974115,0.103520111243969,2,2560,0,3
37.477005,2.33866415,1.61755945,31.1450915,0.0547578774021215,2,2561,0,3
30.972627,3.69578095,1.53051205,31.1521395,-0.05670054144825846,2,2562,0,3
27.862253,5.490213,1.51679975,31.166096,-0.20335306316796678,2,2563,0,3
25.2605305,7.45915195,1.5589078,31.18897,-0.36617474493630847,2,2564,0,3
22.3115215,7.93584375,1.5424801,31.203226,-0.49327850857947453,2,2565,0,3
44.616128,1.49936175,1.886034,30.401912,0.5151646218751709,2,2603,0,3
45.6835185,1.66889335,1.9673473,30.4872955,0.49867019032662263,2,2604,0,3
46.64759,1.83066955,2.04364825,30.6812955,0.5154236501499817,2,2605,0,3
47.4524445,1.9714226,2.1138935,30.914139,0.4009091479429596,2,2606,0,3
50.6888705,3.7273227,2.72036475,32.571385,-0.5945368893179881,2,2615,0,3
51.418486,3.9077515,2.8308252,32.5892605,-0.4708729800100688,2,2616,0,3
51.552545,3.7078412,2.9132918,32.5536835,-0.3821003324828607,2,2617,0,3
43.9025635,6.73142195,2.98446075,32.5217535,-0.2666858152655751,2,2618,0,3
25.1769465,12.241709,3.18205865,32.483994,-0.13424506542100942,2,2619,0,3
49.3615675,3.6556036,2.81663705,32.207961,0.6261468730237172,2,2624,0,3
53.246837,1.89437345,2.75294285,32.230524,0.6063567247596617,2,2625,0,3
54.950453,1.105786955,2.73093905,32.2303915,0.5543202283369232,2,2626,0,3
57.74423,1.221038,2.70132785,32.1916615,0.6122398384037964,2,2627,0,3
56.9510405,1.72126885,2.621289,32.1073925,0.9214172084249878,2,2629,0,3
56.380421,1.8672663,2.58374635,32.0575895,0.766675524985196,2,2630,0,3
62.948662,0.868238825,2.45220085,31.7461195,-0.6284231744112931,2,2638,0,3
61.7226205,0.934487165,2.45923465,31.7116695,-0.9840516738346485,2,2639,0,3
57.335602,0.79691356,1.5654611,22.751145,2.685987913035697,0,2686,0,2
57.9647205,0.7580575,1.5662593,23.232234,2.7960004175333912,0,2687,0,2
76.329624,0.14414948,1.7840482,26.166006,3.7242636822296924,0,2696,1,2
61.1399615,0.56601656,1.6427952,27.333752,3.479616310560713,0,2699,0,2
57.265157,0.64062344,1.5683296,27.532712,3.3136432388065318,0,2700,0,2
52.602388,0.53578432,1.4887557,28.105426,2.8851303685861835,0,2702,0,2
49.3010215,0.53157346,1.5774679,28.368842,2.676858169109163,0,2703,0,2
43.695542,8.139252,1.8673147,29.33168,1.6017458396672952,0,2708,0,2
44.4376795,8.5232453,1.9135959,29.4125905,1.6089655818552673,0,2709,0,2
45.836804,7.3700179,1.8909459,29.518223,1.7211914604578324,0,2710,0,2
47.0197555,5.70786045,1.82664155,29.5699215,1.8049812773427052,0,2711,0,2
52.2079015,1.17784545,1.65723605,30.010826,0.2705835533015483,2,2719,0,3
60.114254,0.49528977,1.9494553,30.349329,0.2964542399016509,2,2723,0,3
58.30338,0.52652423,1.9237196,30.406298,0.3091728842218086,2,2724,0,3
30.0642895,1.90621045,2.09016575,30.9212665,0.19086443502262374,2,2735,0,3
24.986084,2.2393541,2.3663168,30.964482,0.1949537622215511,2,2736,0,3
31.7648865,3.2372526,1.60451185,31.124297,0.043768230802366234,2,2741,0,3
28.797159,4.3276151,1.5687612,31.14913,-0.1870277251496313,2,2742,0,3
27.0733825,4.93216215,1.57397655,31.1665005,-0.47209350212126855,2,2743,0,3
26.377746,4.5710231,1.5815704,31.189337,-0.7455518651711025,2,2744,0,3
52.668549,1.8668677,1.9938752,31.330163,-1.3399866478072622,1,2766,0,4
51.0401495,2.1423415,2.07176195,31.3483165,-1.0166090773668923,2,2767,0,3
40.715281,0.97126822,1.6237352,30.534372,0.5073428484403312,2,2780,0,3
42.3622175,1.17315725,1.7264276,30.4602915,0.44380483957316724,2,2781,0,3
43.881251,1.3846072,1.829275,30.410901,0.37189726133612105,2,2782,0,3
47.0103275,1.98059685,2.0927817,30.853311,0.23609871112901207,2,2785,0,3
47.601209,2.1565097,2.1616204,31.283628,0.13475535391219698,2,2786,0,3
49.559894,4.54659535,2.87319115,32.556948,-0.4221054441713614,2,2795,0,3
51.230011,4.2669176,2.9886798,32.5395,-0.3415028265962535,2,2796,0,3
49.2086615,7.10393865,3.22956605,32.48908,-0.24472701490565757,2,2797,0,3
30.800849,10.870314,3.1816385,32.469823,-0.12450879101946775,2,2798,0,3
55.574988,2.0204843,2.6132878,32.110065,0.8117665716119572,2,2808,0,3
59.4819535,1.4046734,2.4826535,31.774069,-0.6048654859311685,2,2817,0,3
58.913206,1.4292505,2.4873652,31.749462,-0.9665488308286717,2,2818,0,3
57.5173775,1.5293198,2.5017891,31.741642,-1.439719416137269,1,2819,0,4
58.5068865,0.772107655,1.57936465,23.6028885,2.8755796075812294,0,2866,0,2
77.14137,0.0870618,1.8904179,27.02689,4.100959958571456,3,2875,1,1
62.853905,0.57787006,1.6408964,27.866959,3.8419371749026747,3,2878,0,1
59.2252505,0.682201315,1.5861698,28.2381615,3.652886845691597,0,2879,0,2
65.776607,0.366685195,1.594812,28.685497,3.1312197894388927,0,2881,0,2
48.580111,0.371312545,1.55322085,28.8424995,2.84052206223834,0,2882,0,2
44.7037415,1.009070145,1.54896935,28.9370325,2.5988840560434165,0,2883,0,2
41.6950305,13.4017005,2.1228417,29.4207835,1.644714077136834,0,2887,0,2
42.883467,13.3184445,2.15504665,29.483523,1.7147130616994835,0,2888,0,2
46.5802075,9.33537305,2.05937555,29.554339,1.7832243889319594,0,2889,0,2
49.108132,6.438549,1.9382228,29.5979305,1.8145543771430728,0,2890,0,2
51.012791,1.59576905,1.68559875,30.022118,0.15501252298986012,2,2897,0,3
51.8166145,1.3466836,1.69334475,30.0446675,0.38189121524143727,2,2898,0,3
52.9119775,1.1368715,1.71414115,30.123201,0.4955205385513739,2,2899,0,3
26.3172655,2.9606517,2.7185577,30.925095,0.15902675072353648,2,2915,0,3
28.7640985,2.57798935,2.42089685,30.954229,0.13844921376701336,2,2916,0,3
33.282279,2.05410895,2.04309715,31.000571,0.14154342537955447,2,2917,0,3
34.7759715,2.0267129,1.81843655,31.021376,0.4522906425738437,2,2918,0,3
47.3335245,1.7410242,1.90641465,31.316356,-0.9887183372375496,2,2946,0,3
36.542345,0.67879571,1.4283111,31.0585595,-0.3288102944497697,2,2953,0,3
36.9480945,0.602623825,1.42045285,31.0154715,-0.3283953341717088,2,2954,0,3
36.604408,0.50846072,1.39368245,30.905999,-0.15537395455111955,2,2955,0,3
35.7788995,0.41876199,1.3418773,30.7471365,-0.0011887487409028255,2,2957,0,3
36.604845,0.548455545,1.3927004,30.6517405,0.15349318480848223,2,2958,0,3
39.0793235,0.782181735,1.5239282,30.546599,0.24369175448796415,2,2959,0,3
41.4062195,1.01820869,1.6509857,30.536753,0.2516570752876018,2,2960,0,3
47.9922065,4.9662652,2.863046,32.3646,-0.3453494518425935,2,2974,0,3
47.941973,5.71929745,3.029928,32.3643515,-0.28501235306130474,2,2975,0,3
45.833307,7.0555605,3.18930105,32.3444195,-0.20543293144500213,2,2976,0,3
56.519014,1.86157925,2.52144365,31.7797095,-0.7835761627870176,2,2997,0,3
55.66203,1.89352625,2.53435855,31.7708595,-1.0937443303128342,1,2998,0,4
54.5899395,1.8630048,2.55096065,31.736162,-1.321771068990941,1,2999,0,4
53.560401,1.73217465,2.5720338,31.7353525,-1.256188156692189,1,3000,0,4
52.855501,1.51662875,2.5949701,31.7577095,-1.1709164865446988,1,3001,0,4
50.8335855,1.27934405,2.6216555,31.8838475,-1.235316897580359,1,3003,0,4
49.787782,1.35275005,2.630181,31.9540025,-1.332372593739952,1,3004,0,4
49.397633,1.6588645,2.63136695,32.2680065,-1.3899280692280664,1,3005,0,4
48.606564,3.2463388,2.4363252,33.8149265,-3.4553803450074585,1,3038,0,4
48.6041645,3.23014925,2.4326989,33.805326,-3.645286785802747,1,3039,0,4
59.818072,0.74648118,1.594955,24.490605,3.0932909732299576,0,3046,0,2
75.347948,0.192800825,1.83432455,27.3296895,4.505843434013622,3,3053,0,1
79.923171,0.0698009,1.8522876,27.422815,4.588149982181069,3,3054,1,1
78.8596715,0.101381435,1.7527126,27.7448535,4.5614877742346644,3,3055,0,1
71.289429,0.34987729,1.6867322,28.001876,4.467367809725545,3,3056,0,1
64.3029515,0.579466775,1.62378695,28.286133,4.31388194797291,3,3057,1,1
60.082215,0.72607864,1.5822951,28.552361,4.1071799762416985,3,3058,0,1
59.138598,0.73676471,1.5790328,28.6927125,3.81717655756671,3,3059,0,1
60.884527,0.46277675,1.6501909,28.905639,3.470427927319067,0,3060,0,2
52.957584,0.564956815,1.66730165,28.9726585,3.074033101855526,0,3061,0,2
49.399278,1.5639443,1.6124422,29.039291,2.7065587443897,0,3062,0,2
34.30737,24.588756,2.5208574,29.472244,1.4871636512666344,0,3066,0,2
36.908143,22.328888,2.5168108,29.532426,1.5922353767371544,0,3067,0,2
48.301703,10.073649,2.1538537,29.597468,1.8241674801743606,0,3068,0,2
51.8103515,6.30064,2.0105295,29.659841,1.8952120418667295,0,3069,0,2
51.274983,1.9573022,1.72861285,30.0427425,0.37280645496968695,2,3075,0,3
51.340562,1.7067706,1.7171361,30.052693,0.2602593843130406,2,3076,0,3
32.874582,2.1058961,2.0165732,30.964589,0.21057042670349915,2,3096,0,3
33.8763195,2.0230355,1.83380455,30.989919,0.2644740977724729,2,3097,0,3
33.617695,2.0816971,1.7407567,31.022933,0.18395042061051775,2,3098,0,3
32.6735865,2.119401,1.7049531,31.0139845,-0.05793861183516067,2,3099,0,3
31.684854,1.9551327,1.6997736,31.016133,-0.45753665881176386,2,3100,0,3
31.1942805,1.41459925,1.72987315,30.9955855,-0.652834507502866,2,3101,0,3
29.816054,0.59836165,1.7188641,31.015879,-0.8149430638018669,2,3102,0,3
25.563892,0.50697242,1.6539157,30.9936785,-0.9958571505968893,2,3103,0,3
23.957222,0.71697741,1.6343069,31.006326,-0.8375619536711757,2,3104,0,3
26.228433,1.01702475,1.6530906,30.82271,-0.8102651741044499,2,3105,0,3
36.3845045,1.00489195,1.477609,30.1386385,-0.49001701096476347,2,3111,0,3
36.853657,0.88734427,1.4458558,29.993135,-0.39667974557470337,2,3112,0,3
43.342486,1.2726243,1.77989985,31.069545,-0.3254951071438068,2,3123,0,3
43.84505,1.3747067,1.7877368,31.166165,-0.48950313396829487,2,3124,0,3
43.1068365,1.37733945,1.7551886,31.242396,-0.7879039252373464,2,3125,0,3
40.498528,1.2595965,1.6596307,31.292593,-1.1142611406887846,1,3126,0,4
36.3116495,1.04293645,1.50324845,31.215988,-0.56393093634374,2,3127,0,3
31.800764,0.57544977,1.2790854,31.138147,-0.35302705577694254,2,3131,0,3
34.794903,0.54808111,1.3462965,31.060857,-0.285786624723218,2,3132,0,3
35.520036,0.458531135,1.35178595,31.0174315,-0.2242145253842171,2,3133,0,3
34.241891,0.32321437,1.296021,30.935092,-0.16224319404364576,2,3134,0,3
34.823457,0.20626008,1.2803707,30.8648705,-0.09562524403577005,2,3135,0,3
33.814378,0.11610155,1.245779,30.789667,-0.04144390654929558,2,3136,0,3
33.5492595,0.32016153,1.24876395,30.69669,0.039888429820659176,2,3137,0,3
52.778783,1.7447676,2.61061955,31.7627495,-0.9441729639325831,2,3179,0,3
52.92686,0.99079037,2.63435,31.796692,-0.9348017357256749,2,3180,0,3
53.102302,0.5269707,2.645071,31.855736,-0.9536015851150864,2,3181,0,3
50.573327,0.63081883,2.6466477,31.904887,-1.0074404617782442,2,3182,0,3
49.2945475,0.53390991,2.66481555,31.9990425,-1.071634698868386,2,3183,0,3
49.318107,0.95475991,2.6842698,32.310203,-1.1140134293288897,1,3184,0,4
60.1147605,0.767283685,1.60453035,25.3839785,3.1650642984203348,0,3225,0,2
61.2010845,0.72187316,1.61166885,25.5755735,3.337706331601191,0,3226,0,2
62.6094435,0.66844633,1.6217954,26.0992565,3.541497726939156,0,3227,0,2
64.276167,0.60700881,1.6356664,26.370751,3.7728107275722107,3,3228,0,1
66.615334,0.52811088,1.65603165,26.846277,4.030031441463576,3,3229,0,1
69.4954565,0.42825419,1.68258775,27.1010025,4.363212671069957,3,3230,0,1
78.166459,0.15280146,1.7484574,27.819192,5.03230902485552,3,3232,0,1
79.5808895,0.10839426,1.6094547,28.147659,5.200052828862165,3,3233,1,1
78.805289,0.13195985,1.5703454,28.42521,5.1484628742761425,3,3234,0,1
71.6249085,0.357861485,1.6009879,28.6750855,5.064679076407653,3,3235,1,1
64.037862,0.591200115,1.5815731,28.816474,4.916292219053203,3,3236,0,1
57.9374815,0.80039245,1.53945525,28.9632945,4.422174090721273,3,3238,0,1
55.9493145,0.928589555,1.5692169,29.0278875,4.002967357031934,3,3239,0,1
53.223361,1.2411977,1.6033416,29.07021,3.4476443496391904,0,3240,0,2
37.9609155,20.622506,2.43923035,29.5416985,1.3849745030192266,0,3245,0,2
42.004614,17.792918,2.59438035,29.602168,1.6098148602978088,0,3246,0,2
53.5548545,7.28879045,2.15482305,29.6789995,1.924895117338939,0,3247,0,2
55.745475,4.4614297,2.00974885,29.746765,2.037490868747682,0,3248,0,2
57.0684535,2.9873475,1.8884967,29.82117,1.9952316579421554,0,3249,0,2
52.1214305,1.9553313,1.76218875,30.1110295,1.0270281216750679,2,3254,0,3
32.7276165,1.5044627,1.73541705,30.6770995,-0.3513192821571402,2,3279,0,3
32.923847,0.956822945,1.78495775,30.626976,-0.5219124681315783,2,3280,0,3
35.3191965,0.280702265,1.8774503,30.5828005,-0.6914326349549264,2,3281,0,3
28.356527,0.190688235,1.8172075,30.5411725,-0.8556391347290951,2,3282,0,3
20.9703405,0.53860314,1.6268217,30.4788335,-0.5957342971738052,2,3283,0,3
25.3866785,0.75773549,1.68512155,30.3924515,-0.6993490330917024,2,3284,0,3
28.5537835,1.0106831,1.66852825,30.3035525,-0.7783708962230762,2,3285,0,3
33.169077,1.1668236,1.5894833,30.115938,-0.8590654665811142,2,3287,0,3
34.800536,1.0990089,1.53226305,30.027065,-0.6531696282973193,2,3288,0,3
35.982817,0.96530821,1.4672019,29.962557,-0.4680378238640414,2,3289,0,3
36.791321,0.81253226,1.3941537,29.796219,-0.30303998634610313,2,3290,0,3
37.179027,0.68797192,1.3480479,29.307028,-0.19947593117537546,2,3291,0,3
36.55098,0.688153135,1.64353295,30.1911195,0.7027365580787875,2,3298,0,3
38.123169,0.79271761,1.68568975,30.4098925,0.33085055788247414,2,3299,0,3
41.1839215,1.0936185,1.7301634,30.7717795,-0.24874920680520773,2,3302,0,3
36.9599735,1.00241518,1.5349713,30.965479,-0.5448169054949634,2,3305,0,3
31.207313,0.80750367,1.32436025,30.9780015,-0.28823541713095346,2,3306,0,3
24.0892685,0.570300505,1.07510265,31.0067745,-0.04116483874514307,2,3307,0,3
18.091515,0.33534263,0.85156807,31.109497,-0.3830090988522044,2,3309,0,3
26.409752,0.413216485,1.0955846,31.1157675,-0.33440304594346687,2,3310,0,3
31.1258415,0.20098409,1.2086524,30.9973295,-0.15383726346782728,2,3313,0,3
30.8649265,0.066701815,1.1459136,30.9465265,-0.10862030282407498,2,3314,0,3
28.1429415,0.052841095,1.0083951,30.840848,-0.057799860587766906,2,3315,0,3
30.055623,0.221104435,1.12770155,30.8020125,-0.010096617144530931,2,3316,0,3
52.3700985,1.1955182,2.64720245,31.8369015,-0.7200534553273521,2,3359,0,3
51.63711,0.40970047,2.6412853,31.8826085,-0.7639088098504134,2,3360,0,3
49.174225,0.478046465,2.6981007,32.0492975,-0.8707277919813368,2,3362,0,3
49.211945,1.20896,2.7068092,32.2523155,-0.9182718664370937,2,3363,0,3
48.7184945,2.21105265,2.6868627,32.318867,-0.9461433576873312,2,3364,0,3
48.3371575,3.0049928,2.67229295,32.382384,-0.9641813989534763,2,3365,0,3
61.344943,0.74735265,1.6183576,25.8831715,3.4087241823206784,0,3405,0,2
62.705233,0.69551049,1.627526,26.287288,3.630688713286867,0,3406,0,2
64.378349,0.634403015,1.6398759,26.579761,3.8858165615003615,3,3407,0,1
66.672882,0.55398075,1.6562189,27.016221,4.211638311834915,3,3408,0,1
69.7166835,0.44867357,1.6773045,27.2898945,4.605961819100276,3,3409,0,1
74.882865,0.27749017,1.7076768,27.753592,5.159399201104597,3,3410,0,1
78.1248465,0.172905915,1.72582035,28.0082175,5.666596618996617,3,3411,0,1
74.857546,0.23558105,1.6756194,28.453777,6.021333909766243,3,3412,0,1
73.074662,0.323297085,1.5947184,28.6532595,5.801858728726451,3,3413,0,1
68.324616,0.47187244,1.5811389,28.935411,5.813822009450707,3,3414,0,1
62.6037455,0.57053411,1.51495665,28.9931855,5.678320558647621,3,3415,0,1
60.762249,0.55907077,1.4151684,29.048213,5.570535105323495,3,3416,0,1
56.9917235,0.72526424,1.40758575,29.0875665,5.392863368125314,3,3417,0,1
54.144754,1.0460602,1.4735014,29.132035,4.962468012389868,3,3418,0,1
52.4017125,1.44968105,1.5275961,29.1628295,4.222280146287174,3,3419,0,1
38.000232,7.9889191,1.9154378,29.592455,1.7347257028741314,0,3424,0,2
46.5370955,9.74278315,2.22720305,29.6522655,2.0065140811317534,0,3425,0,2
55.407429,6.3810054,2.1300942,29.732507,2.1936026919340317,0,3426,1,2
58.583755,1.46770335,1.8713684,29.7914465,2.2416155869089742,0,3427,0,2
61.989421,1.35122,1.869593,29.873271,2.179244260603456,0,3428,0,2
52.889468,1.9142364,1.7923901,30.12502,1.3225613589887724,0,3433,0,2
52.237788,1.7828347,1.7705649,30.152522,1.2277751788184839,0,3434,0,2
33.420002,1.3093463,1.7506301,30.601106,-0.28476445655035987,2,3458,0,3
39.300269,0.39342476,1.85779685,30.461526,-0.641670520813819,2,3461,0,3
26.988959,0.59637528,1.7967098,30.396417,-0.6057338264293456,2,3462,0,3
29.532391,0.9352896,1.6854365,30.244073,-0.6276455290307116,2,3464,0,3
31.894683,1.04581905,1.63627265,30.1681255,-0.6200065742501009,2,3465,0,3
33.793048,1.0647913,1.5756332,30.078399,-0.5752240324255116,2,3466,0,3
35.377298,0.972991815,1.4981643,30.0034585,-0.4337132251142148,2,3467,0,3
36.542003,0.80211066,1.39521,29.881123,-0.27687479963109196,2,3468,0,3
37.293265,0.619569945,1.2911271,29.7231615,-0.11724722190039726,2,3469,0,3
37.777303,0.44667038,1.1858298,29.168273,0.048216205900847,2,3470,0,3
37.5792725,0.389927735,1.1848699,29.116159,0.26163614895288634,2,3471,0,3
34.9012425,0.534132425,1.6363929,30.1072835,0.7585760320746937,2,3477,0,3
36.986734,0.647656,1.6902585,30.348873,0.5680027315684598,2,3478,0,3
16.990354,0.36273998,0.83621683,30.972902,-0.1731770102293274,2,3486,0,3
6.45064815,0.119558975,0.49413183,31.000925,-0.2051097092385626,2,3487,0,3
6.461604,0.11600898,0.49317865,31.068268,-0.2691621741119352,2,3488,0,3
22.174688,0.301370675,0.945658485,31.0825645,-0.2564130120571405,2,3489,0,3
33.699676,0.16675438,1.261481,31.026478,-0.1424738204489646,2,3492,0,3
37.749901,0.057470295,1.2618936,30.999385,-0.10778898638635476,2,3493,0,3
35.594034,0.08353854,1.2017207,30.923738,-0.07526336751824175,2,3494,0,3
35.799642,0.24677955,1.27192865,30.8919625,-0.04492832387863056,2,3495,0,3
48.36608,2.3389327,2.7145984,32.178349,-0.7736070705445416,2,3542,0,3
47.9321255,3.1268069,2.7125953,32.266066,-0.8223149681922363,2,3543,0,3
47.671157,3.5528318,2.7048448,32.345779,-0.8631032626477869,2,3544,0,3
71.13224,0.411011985,1.68210715,27.89517,5.319847993261573,3,3589,0,1
71.8498405,0.344684075,1.69437465,28.3326825,6.009077684239507,3,3590,0,1
71.137077,0.37557227,1.66805285,28.874797,6.28802107717369,3,3591,0,1
68.8830425,0.475991385,1.6124529,29.020226,6.473103817528551,3,3592,0,1
64.680286,0.57376892,1.55547435,29.0772015,6.907326650964125,3,3593,0,1
60.879842,0.561774855,1.4562878,29.125803,6.45791788197994,3,3594,0,1
60.321243,0.37074975,1.32141485,29.1483955,6.4704192296883125,3,3595,0,1
52.5997115,0.479492405,1.2769532,29.1800015,6.7341622812153314,3,3596,0,1
51.762934,0.820973745,1.34080315,29.214402,5.984938200598781,3,3597,0,1
50.5416935,1.1327183,1.4005302,29.2864825,5.746129634683637,3,3598,0,1
34.2090795,2.2014145,1.6696388,29.6621425,2.067141173138311,0,3603,0,2
46.791233,3.6314891,1.82985075,29.74829,2.4039505758233783,0,3604,0,2
57.7685765,3.06939215,1.89210515,29.807417,2.5144725911002257,0,3605,0,2
66.4840345,1.1340595,1.84398935,29.8926225,2.4959495771721905,0,3606,0,2
63.792041,0.879930485,1.785371,29.9449095,2.4010432304773737,0,3607,0,2
52.665184,1.7483913,1.79227675,30.1676865,1.4634056637398674,0,3613,0,2
52.0153605,1.6562343,1.77293945,30.1680655,1.401010003587411,0,3614,0,2
34.025503,0.66354306,1.79342895,30.5242175,-0.4848532295784143,2,3640,0,3
31.5302645,0.714453985,1.76414135,30.472346,-0.5081193297111553,2,3641,0,3
38.1305595,0.214994215,0.98542099,29.4812485,0.22007959419390688,2,3649,0,3
38.645611,0.18419621,0.996037335,29.204486,0.43094244629774814,2,3650,0,3
29.6317325,0.25001209,1.5308127,29.9020485,1.0555772380821389,2,3655,0,3
33.992885,0.37679673,1.67022505,30.007166,0.9644062844797069,2,3656,0,3
9.42240365,0.15677977,0.579262905,30.969174,-0.17230684743597324,2,3666,0,3
9.9319735,0.13904552,0.583320095,31.044441,-0.19496894578968396,2,3667,0,3
45.542335,0.194097525,1.4830496,31.116799,-0.13202762606585347,2,3671,0,3
42.810489,0.148016165,1.40031145,31.0858565,-0.10873674516233264,2,3672,0,3
40.8616215,0.1290992,1.32431925,30.9949395,-0.08748984437982281,2,3673,0,3
46.597732,4.4232772,2.75660565,32.110491,-0.7314234652928937,2,3722,0,3
67.697555,0.54673673,1.6410399,29.098335,6.1356173886130545,3,3770,0,1
65.31911,0.621069975,1.60236655,29.1200085,7.010560363989122,3,3771,0,1
62.353433,0.67446814,1.5457347,29.177591,7.839945575784178,3,3772,0,1
58.624331,0.6509401,1.45063785,29.1880475,6.7844870275818945,3,3773,0,1
52.311925,0.51365587,1.3166042,29.213158,6.240726686664991,3,3774,0,1
50.228409,0.621186315,1.27331715,29.2424605,6.0852050259407795,3,3775,0,1
51.168275,0.64829927,1.2677053,29.281423,5.3820979469622925,3,3776,0,1
44.0160805,0.45149381,1.16060445,29.3301055,4.607861205639307,3,3777,0,1
47.155354,1.0885854,1.3218123,29.428724,3.096894369292147,0,3778,0,2
49.908819,2.09550085,1.5711424,29.4827485,2.6018714550304236,0,3779,0,2
48.887415,2.8355322,1.6848497,29.582855,2.2684498432896842,0,3780,0,2
45.4370915,2.97689785,1.7253157,29.6264635,2.3484702833228974,0,3781,0,2
42.852011,2.9256139,1.7303002,29.704369,2.9719458251797675,0,3782,0,2
58.967453,2.1046649,1.9049389,29.876355,2.8893765884296356,0,3784,0,2
66.04103,0.69372488,1.9062343,29.922988,2.786721327199878,0,3785,0,2
63.20385,0.56049893,1.694937,30.014883,2.6434727617399507,0,3786,0,2
53.099261,1.7014982,1.8127246,30.15571,1.668122400651838,0,3792,0,2
52.2871975,1.6459513,1.7888314,30.14224,1.6042477409443685,0,3793,0,2
36.135687,0.07513712,0.85304102,29.581669,0.36339833047987186,2,3828,0,3
39.2241205,0.052802575,0.85857369,29.271126,0.5635578181224907,2,3829,0,3
36.797961,0.10981196,1.1305465,28.839473,0.7806710615820601,2,3830,0,3
28.727953,0.11038053,1.6419732,29.811584,1.834252560209511,0,3834,0,2
53.09302,0.1169413,1.5932513,31.160292,-0.12002443079546066,2,3850,0,3
53.6525905,0.15399001,1.62060385,31.150536,-0.10699861740401317,2,3851,0,3
50.947793,0.22921556,1.6042411,31.06666,-0.09675395574148911,2,3852,0,3
43.404495,7.0103504,2.8537626,31.951859,-0.5869592952855186,2,3900,0,3
44.780901,5.85595905,2.81851605,31.9915455,-0.6715475343203534,2,3901,0,3
63.0352545,0.736365465,1.5993893,29.2323495,6.201588719714381,3,3950,0,1
61.0145155,0.770497795,1.5574725,29.239923,6.51361710434143,3,3951,0,1
58.709405,0.77843995,1.5028706,29.26464,5.938369333231189,3,3952,0,1
56.103915,0.76253271,1.43586555,29.2686145,4.889272108814192,3,3953,0,1
54.75519,0.72453269,1.3783727,29.311929,4.41847273093684,3,3954,0,1
55.603674,0.586929605,1.3056352,29.357523,4.4203051667752975,3,3955,0,1
54.495733,0.38653366,1.1892353,29.4443505,3.9318860920782295,3,3956,0,1
51.3476085,0.8931107,1.38271465,29.5054345,3.1466208760712475,0,3957,0,2
52.5349385,1.51814385,1.58328095,29.5935255,3.0286597604741003,0,3958,0,2
52.0584635,2.07624575,1.66688655,29.650448,3.0400993442286115,0,3959,0,2
51.100277,2.45879025,1.72109355,29.6890835,3.4523032059527754,0,3960,0,2
59.193537,1.76174445,1.87538915,29.9254625,3.250619613859944,0,3963,0,2
63.4853945,0.9228074,1.8689477,30.0165185,3.089866231743982,0,3964,0,2
62.4730595,0.72723747,1.9675725,30.0715125,2.883902649759192,0,3965,0,2
52.526838,1.617767,1.8023714,30.0958235,1.782121315470055,0,3972,0,2
43.964833,0.068262985,1.1032424,29.259976,0.6951189077566563,2,4008,0,3
36.3910325,0.04377141,1.17622015,28.8149145,0.924299258657562,2,4009,0,3
34.5109195,0.135379355,1.29068685,28.8123025,1.176350264629205,0,4010,0,2
28.6713315,0.1180077,1.39307865,28.9611565,1.4434259291663927,0,4011,0,2
44.483301,0.03885997,2.29283175,29.7116795,1.9649789372053292,0,4013,0,2
40.08004,0.19681534,2.0099193,29.814574,1.8161525402733445,0,4014,0,2
